YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR,MOE_ER
2013,36260,"Ogden-Clearfield, UT",16-19,3,,,,,,,,Latino,21,2816,479703.85,692.6065622,0.2459540349,479703.85,1139.3377948,,,
2013,36260,"Ogden-Clearfield, UT",20-24,1,19,2075,262682.4,512.52551156,0.2470002465,262682.4,843.10446652,White,188,25569,814667.85,902.58952465,0.0353001496,814667.85,1484.759768,0.0811529587,0.0333087362,
2013,36260,"Ogden-Clearfield, UT",20-24,3,,,,,,,,Latino,21,3708,317151.4,563.16196605,0.1518775529,317151.4,926.40143414,,,
2013,36260,"Ogden-Clearfield, UT",20-24,4,,,,,,,,Asian,6,1202,311358.9,557.99543009,0.4642224876,311358.9,917.9024825,,,
2013,36260,"Ogden-Clearfield, UT",25-54,1,48,4785,547968.65,740.24904593,0.154701995,547968.65,1217.7096806,White,1240,144081,3983247.9,1995.8075809,0.0138519831,3983247.9,3283.1034706,0.0332104858,0.0084853753,
2013,36260,"Ogden-Clearfield, UT",25-54,2,,,,,,,,Black,11,2122,457687.45,676.52601576,0.318815276,457687.45,1112.8852959,,,
2013,36260,"Ogden-Clearfield, UT",25-54,3,5,654,91875.85,303.11029346,0.4634713967,91875.85,498.61643274,Latino,150,22412,1322136.3,1149.8418587,0.0513047412,1322136.3,1891.4898575,0.029180796,0.0223836379,
2013,36260,"Ogden-Clearfield, UT",25-54,4,,,,,,,,Asian,24,3676,627971.1,792.44627578,0.2155729804,627971.1,1303.5741237,,,
2013,36260,"Ogden-Clearfield, UT",25-54,5,,,,,,,,Other,33,5098,914232.05,956.15482533,0.1875548892,914232.05,1572.8746877,,,
2013,36420,"Oklahoma City, OK",16-19,1,22,3268,783047.65,884.89979659,0.2707771715,783047.65,1455.6601654,White,143,16492,2476321.85,1573.6333277,0.0954179801,2476321.85,2588.626824,0.198156682,0.0935844631,
2013,36420,"Oklahoma City, OK",16-19,2,,,,,,,,Black,12,2965,741968.1,861.375702,0.2905145707,741968.1,1416.9630298,,,
2013,36420,"Oklahoma City, OK",16-19,3,5,319,23747.1,154.10094094,0.48307505,23747.1,253.49604785,Latino,41,5679,1350654.05,1162.1764281,0.204644555,1350654.05,1911.7802242,0.0561718612,0.0484776099,
2013,36420,"Oklahoma City, OK",16-19,5,9,928,245834.95,495.81745633,0.5342860521,245834.95,815.61971566,Other,39,5670,1126268.55,1061.2580035,0.1871707237,1126268.55,1745.7694158,0.1636684303,0.1524196944,
2013,36420,"Oklahoma City, OK",20-24,1,24,5426,1733430.6,1316.5981164,0.2426461696,1733430.6,2165.8039014,White,294,50154,4361522.2,2088.4257708,0.0416402634,4361522.2,3435.4603929,0.1081867847,0.0438143235,
2013,36420,"Oklahoma City, OK",20-24,2,12,2840,958624.15,979.09353486,0.3447512447,958624.15,1610.6088648,Black,56,12224,3334638.85,1826.0993538,0.1493864,3334638.85,3003.933437,0.2323298429,0.1435957788,
2013,36420,"Oklahoma City, OK",20-24,3,6,961,181205.1,425.68192351,0.4429572565,181205.1,700.24676417,Latino,69,11128,1024152.5,1012.0041996,0.0909421459,1024152.5,1664.7469083,0.0863587347,0.0642390775,
2013,36420,"Oklahoma City, OK",20-24,4,,,,,,,,Asian,11,1450,254423.6,504.404203,0.3478649676,254423.6,829.74491393,,,
2013,36420,"Oklahoma City, OK",20-24,5,8,971,202108.85,449.56517881,0.4629919452,202108.85,739.53471915,Other,47,5963,1248899.45,1117.5416994,0.1874126613,1248899.45,1838.3560956,0.1628374979,0.1337958316,
2013,36420,"Oklahoma City, OK",25-54,1,74,9169,1149166.8,1071.9919776,0.1169148192,1149166.8,1763.4268031,White,2170,304102,11719434.6,3423.3659752,0.0112572952,11719434.6,5631.4370292,0.0301510677,0.0058256189,
2013,36420,"Oklahoma City, OK",25-54,2,23,3329,810725.25,900.40282652,0.2704724622,810725.25,1481.1626496,Black,238,45502,5320439.9,2306.6078774,0.0506924504,5320439.9,3794.3699583,0.0731616193,0.0331183792,
2013,36420,"Oklahoma City, OK",25-54,3,12,1542,253252.75,503.24223789,0.3263568339,253252.75,827.83348133,Latino,280,52079,2951875.65,1718.1023398,0.0329903097,2951875.65,2826.278349,0.0296088635,0.0159767342,
2013,36420,"Oklahoma City, OK",25-54,4,,,,,,,,Asian,86,14322,2595941.35,1611.1925242,0.1124977325,2595941.35,2650.4117023,,,
2013,36420,"Oklahoma City, OK",25-54,5,17,1777,278860.8,528.07272226,0.2971709186,278860.8,868.67962813,Other,263,36378,4253313.45,2062.3562859,0.0566924044,4253313.45,3392.5760903,0.048848205,0.0243099123,
2013,36540,"Omaha-Council Bluffs, NE-IA",16-19,1,20,2141,241208.75,491.13007442,0.2293928419,241208.75,807.90897242,White,196,20647,2543533,1594.8457606,0.077243462,2543533,2623.5212761,0.1036954521,0.0412884492,
2013,36540,"Omaha-Council Bluffs, NE-IA",16-19,2,,,,,,,,Black,15,2477,308174.35,555.13453324,0.2241156775,308174.35,913.19630719,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",16-19,3,,,,,,,,Latino,19,3023,754258.85,868.48077123,0.2872910259,754258.85,1428.6508687,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",16-19,5,,,,,,,,Other,6,576,106630.65,326.54348868,0.566915779,106630.65,537.16403888,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",20-24,1,21,2166,519573.6,720.81453925,0.3327860292,519573.6,1185.7399171,White,320,38814,2326427.5,1525.2630921,0.0392967252,2326427.5,2509.0577864,0.0558046066,0.0307615341,
2013,36540,"Omaha-Council Bluffs, NE-IA",20-24,2,,,,,,,,Black,22,4191,634924.1,796.82124721,0.1901267591,634924.1,1310.7709517,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",20-24,3,,,,,,,,Latino,44,7038,1026798.05,1013.3104411,0.1439770448,1026798.05,1666.8956756,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",20-24,4,,,,,,,,Asian,6,614,109535.05,330.96079828,0.5390241014,109535.05,544.43051318,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",20-24,5,,,,,,,,Other,8,1511,325943.05,570.91422298,0.3778386651,325943.05,939.1538968,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",25-54,1,76,8064,1419449.65,1191.4065847,0.1477438721,1419449.65,1959.8638318,White,2462,278405,7993537.6,2827.2844922,0.0101552935,7993537.6,4650.8829897,0.028964997,0.0070562245,
2013,36540,"Omaha-Council Bluffs, NE-IA",25-54,2,11,1986,440100.9,663.40100995,0.3340387764,440100.9,1091.2946614,Black,115,21013,2122054.8,1456.7274282,0.0693250573,2122054.8,2396.3166193,0.0945129206,0.053040907,
2013,36540,"Omaha-Council Bluffs, NE-IA",25-54,3,8,1398,286758.15,535.49803921,0.3830458077,286758.15,880.8942745,Latino,156,30784,2531336.55,1591.0174575,0.0516832594,2531336.55,2617.2237176,0.0454132017,0.0288746294,
2013,36540,"Omaha-Council Bluffs, NE-IA",25-54,4,,,,,,,,Asian,43,7962,654601,809.07416224,0.1016169508,654601,1330.9269969,,,
2013,36540,"Omaha-Council Bluffs, NE-IA",25-54,5,,,,,,,,Other,33,5516,1353531.35,1163.4136625,0.2109161825,1353531.35,1913.8154747,,,
2013,36740,"Orlando-Kissimmee-Sanford, FL",16-19,1,42,3663,529431.6,727.62050548,0.1986405966,529431.6,1196.9357315,White,152,13513,1346139.95,1160.2327137,0.0858604835,1346139.95,1908.5828141,0.2710723007,0.0964969596,
2013,36740,"Orlando-Kissimmee-Sanford, FL",16-19,2,17,2248,446494.25,668.20225232,0.2972429948,446494.25,1099.1927051,Black,40,5331,1011840.1,1005.9026295,0.1886892946,1011840.1,1654.7098255,0.421684487,0.2442244493,
2013,36740,"Orlando-Kissimmee-Sanford, FL",16-19,3,21,1716,175976.05,419.49499401,0.2444609522,175976.05,690.06926515,Latino,102,13672,2241695.45,1497.2292577,0.1095106245,2241695.45,2462.9421289,0.1255119953,0.0553061452,
2013,36740,"Orlando-Kissimmee-Sanford, FL",16-19,4,,,,,,,,Asian,10,1685,234835.8,484.59859678,0.2875956064,234835.8,797.1646917,,,
2013,36740,"Orlando-Kissimmee-Sanford, FL",16-19,5,,,,,,,,Other,13,1612,293627.9,541.87443195,0.336150392,293627.9,891.38344056,,,
2013,36740,"Orlando-Kissimmee-Sanford, FL",20-24,1,62,6561,847899.05,920.81434068,0.1403466454,847899.05,1514.7395904,White,479,58271,3714010.2,1927.1767433,0.0330726561,3714010.2,3170.2057428,0.1125946011,0.0267067453,
2013,36740,"Orlando-Kissimmee-Sanford, FL",20-24,2,24,4918,769799.95,877.38244227,0.1784022859,769799.95,1443.2941175,Black,121,20317,1847477.2,1359.2193348,0.0669005923,1847477.2,2235.9158057,0.2420632967,0.0758693725,
2013,36740,"Orlando-Kissimmee-Sanford, FL",20-24,3,36,6798,1746162.65,1321.4244776,0.1943843009,1746162.65,2173.7432657,Latino,222,39250,5460368.45,2336.7431288,0.0595348568,5460368.45,3843.9424469,0.1731974522,0.0579212992,
2013,36740,"Orlando-Kissimmee-Sanford, FL",20-24,4,7,1734,877006.35,936.48617181,0.5400727634,877006.35,1540.5197526,Asian,23,4209,1437924.45,1199.1348756,0.2848978084,1437924.45,1972.5768704,0.4119743407,0.4138094801,
2013,36740,"Orlando-Kissimmee-Sanford, FL",20-24,5,,,,,,,,Other,36,4808,806575,898.09520653,0.1867918483,806575,1477.3666147,,,
2013,36740,"Orlando-Kissimmee-Sanford, FL",25-54,1,219,29292,7200570.25,2683.3878307,0.0916082149,7200570.25,4414.1729815,White,3451,389683,17114274.05,4136.9401796,0.010616168,17114274.05,6805.2665955,0.075168791,0.0114034091,
2013,36740,"Orlando-Kissimmee-Sanford, FL",25-54,2,77,12518,3034801.25,1742.0680957,0.13916505,3034801.25,2865.7020174,Black,761,116267,11006147.65,3317.551454,0.0285339043,11006147.65,5457.3721418,0.1076659757,0.0251603538,
2013,36740,"Orlando-Kissimmee-Sanford, FL",25-54,3,100,14428,3412932.35,1847.4123389,0.12804355,3412932.35,3038.9932975,Latino,1346,219751,12046695.75,3470.835022,0.0157943992,12046695.75,5709.5236112,0.065656129,0.0139340716,
2013,36740,"Orlando-Kissimmee-Sanford, FL",25-54,4,7,1245,245447.85,495.4269371,0.3979332828,245447.85,814.97731152,Asian,273,34322,4326359.85,2079.9903485,0.0606022478,4326359.85,3421.5841233,0.0362741099,0.0240188224,
2013,36740,"Orlando-Kissimmee-Sanford, FL",25-54,5,12,2482,504431.95,710.23372913,0.286153799,504431.95,1168.3344844,Other,123,19538,6222250.7,2494.4439661,0.1276714078,6222250.7,4103.3603242,0.1270344969,0.0654798841,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,1,20,1622,210868.1,459.20376741,0.2831095977,210868.1,755.39019738,White,61,5411,432908,657.95744543,0.1215962753,432908,1082.3399977,0.2997597487,0.1519344578,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,3,21,1644,224788.95,474.1191306,0.2883936318,224788.95,779.92596984,Latino,85,8718,1200510.65,1095.678169,0.1256799919,1200510.65,1802.390588,0.1885753613,0.0975875964,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,4,,,,,,,,Asian,9,729,48829.9,220.97488545,0.3031205562,48829.9,363.50368657,,,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,1,28,2453,211042.25,459.39334997,0.1872781696,211042.25,755.70206071,White,183,18099,1439873.65,1199.947353,0.0662990968,1439873.65,1973.9133957,0.1355323499,0.0442930094,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,3,28,2877,376790.65,613.8327541,0.2133586215,376790.65,1009.7548805,Latino,202,25160,923501.3,960.98975021,0.0381951411,923501.3,1580.8281391,0.1143481717,0.0407713595,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,4,,,,,,,,Asian,21,2109,346510.4,588.65133993,0.2791139592,346510.4,968.33145418,,,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,5,,,,,,,,Other,19,1672,252576.2,502.56959717,0.3005799026,252576.2,826.72698735,,,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,1,62,6567,712290.5,843.97304459,0.1285172902,712290.5,1388.3356584,White,1228,123398,3375175.95,1837.165194,0.0148881278,3375175.95,3022.1367441,0.0532180424,0.0113261191,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,2,,,,,,,,Black,42,4236,395496.25,628.88492588,0.1484619749,395496.25,1034.5157031,,,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,3,84,9662,1884515.35,1372.7765113,0.1420799536,1884515.35,2258.2173611,Latino,1076,124519,2534569.5,1592.0331341,0.0127854635,2534569.5,2618.8945056,0.077594584,0.0182088053,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,4,13,1418,169681.15,411.92371867,0.2904962755,169681.15,677.61451721,Asian,184,22136,1589646.45,1260.8118218,0.0569575272,1589646.45,2074.0354469,0.0640585472,0.0311942794,
2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,5,8,749,71490.45,267.37698106,0.3569786129,71490.45,439.83513384,Other,65,6987,1154798.85,1074.6156755,0.1538021576,1154798.85,1767.7427862,0.107199084,0.0685445866,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,1,23,2412,334717.75,578.5479669,0.2398623412,334717.75,951.71140554,White,69,7066,674779.35,821.44954197,0.1162538271,674779.35,1351.2844965,0.3413529578,0.149674645,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,2,,,,,,,,Black,7,2030,778049,882.07085883,0.4345176644,778049,1451.0065628,,,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,3,6,654,109698.55,331.20771428,0.5064338139,109698.55,544.83668999,Latino,13,1505,215070.35,463.75677893,0.3081440392,215070.35,762.87990133,0.434551495,0.4237652149,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,1,15,2904,1171078.65,1082.1638739,0.3726459621,1171078.65,1780.1595726,White,130,17076,1047823.85,1023.6326734,0.0599456942,1047823.85,1683.8757477,0.1700632467,0.1055894556,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,2,,,,,,,,Black,18,3201,429008.6,654.9874808,0.2046196441,429008.6,1077.4544059,,,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,3,,,,,,,,Latino,13,2545,330704.85,575.06943059,0.2259604835,330704.85,945.98921332,,,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,5,,,,,,,,Other,5,1127,243032.85,492.98362042,0.4374300092,243032.85,810.95805559,,,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,1,80,9197,974847.85,987.34383575,0.1073549892,974847.85,1624.1806098,White,1118,118119,4540069.25,2130.7438255,0.0180389592,4540069.25,3505.073593,0.077862156,0.0139431411,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,2,16,2715,331009.6,575.33433758,0.2119095166,331009.6,946.42498532,Black,98,15644,924260.9,961.3848865,0.0614539048,924260.9,1581.4781383,0.1735489645,0.0629902224,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,3,6,1419,415288.7,644.42897204,0.4541430388,415288.7,1060.085659,Latino,104,16102,449422.25,670.38962552,0.0416339353,449422.25,1102.790934,0.0881256987,0.066111729,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,4,,,,,,,,Asian,31,3723,173090.35,416.04128401,0.1117489347,173090.35,684.3879122,,,
2013,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,5,,,,,,,,Other,32,3453,455225.6,674.70408328,0.195396491,455225.6,1109.888217,,,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,1,156,17634,2904282.35,1704.195514,0.0966425946,2904282.35,2803.4016206,White,728,73847,10669432.7,3266.4097569,0.0442321253,10669432.7,5373.2440501,0.2387910139,0.0417495167,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,2,71,10588,2730012.55,1652.274962,0.1560516587,2730012.55,2717.9923125,Black,167,24759,3535368.95,1880.2576818,0.0759423919,3535368.95,3093.0238866,0.4276424734,0.1220870657,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,3,26,3998,718642.25,847.72769803,0.2120379435,718642.25,1394.5120633,Latino,81,11023,1752569.25,1323.8463846,0.1200985562,1752569.25,2177.7273027,0.3626961807,0.1453927343,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,4,6,904,186917.15,432.33916084,0.4782512841,186917.15,711.19791959,Asian,40,4593,682278.4,826.00145278,0.1798392016,682278.4,1358.7723898,0.1968212497,0.1654296694,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,5,7,1105,237865.5,487.71456816,0.4413706499,237865.5,802.29046463,Other,26,3204,544390.15,737.82799486,0.2302833942,544390.15,1213.7270515,0.3448813983,0.2824359999,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,1,200,22317,3934118.25,1983.4611794,0.088876694,3934118.25,3262.79364,White,1657,178977,11857933.15,3443.5349788,0.0192400978,11857933.15,5664.6150401,0.1246919995,0.0186525195,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,2,90,19519,6340877.75,2518.1099559,0.1290081436,6340877.75,4142.2908775,Black,379,79468,12298094.3,3506.8638839,0.0441292581,12298094.3,5768.791089,0.2456208788,0.0550904895,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,3,35,8542,2729209.85,1652.0320366,0.1934010813,2729209.85,2717.5927002,Latino,200,35156,5601873,2366.8276236,0.0673235756,5601873,3893.4314409,0.2429741723,0.0818505882,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,4,6,797,101900.25,319.21818557,0.4005246996,101900.25,525.11391527,Asian,80,9063,1346293.55,1160.2989055,0.1280259192,1346293.55,1908.6916995,0.0879399757,0.0608284121,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,5,5,558,110227.15,332.00474394,0.5949905805,110227.15,546.14780378,Other,51,7289,1614441.5,1270.6067448,0.17431839,1614441.5,2090.1480952,0.0765537111,0.0780772002,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,1,753,92402,17660821.55,4202.4780249,0.0454803795,17660821.55,6913.076351,White,11981,1335057,31297717.3,5594.4362808,0.0041904101,31297717.3,9202.8476819,0.0692120262,0.0052000457,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,2,323,58300,14439739.65,3799.9657433,0.0651795153,14439739.65,6250.9436477,Black,2214,385234,24858113.05,4985.7911158,0.0129422406,24858113.05,8201.6263854,0.1513365902,0.0165431431,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,3,105,19097,4746672.2,2178.6858883,0.1140852431,4746672.2,3583.9382863,Latino,1030,164957,13644946.55,3693.9066786,0.022393149,13644946.55,6076.4764863,0.1157695642,0.0221410791,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,4,60,8910,2019104.8,1420.9520752,0.1594783474,2019104.8,2337.4661637,Asian,951,129126,5523613.15,2350.2368285,0.0182011123,5523613.15,3866.1395829,0.0690023698,0.0182197247,
2013,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,5,31,3965,665399.95,815.72050973,0.2057302673,665399.95,1341.8602385,Other,251,35264,6367734.65,2523.4370707,0.0715584469,6367734.65,4151.0539814,0.1124376134,0.0402879605,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,1,92,9133,1259727.25,1122.375717,0.1228923373,1259727.25,1846.3080544,White,424,43657,4434948.2,2105.9316703,0.0482381215,4434948.2,3464.2575977,0.209198983,0.0454325617,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,2,12,1902,489892.6,699.92328151,0.3679933131,489892.6,1151.3737981,Black,36,5114,1145838.4,1070.4384149,0.2093152943,1145838.4,1760.8711924,0.371920219,0.2590141149,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,3,74,7684,1147007.2,1070.9842202,0.1393784774,1147007.2,1761.7690423,Latino,269,30009,4089691.9,2022.2986674,0.0673897387,4089691.9,3326.6813078,0.2560565164,0.0652101574,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,4,,,,,,,,Asian,21,2294,296856.9,544.84575799,0.2375090488,296856.9,896.27127189,,,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,5,7,1000,322271.95,567.69001224,0.5676900122,322271.95,933.85007014,Other,40,4658,708673.4,841.82741699,0.1807272256,708673.4,1384.806101,0.2146844139,0.2103974109,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,1,95,10612,1659715.95,1288.2996352,0.1214002672,1659715.95,2119.2528999,White,931,111901,6246662.45,2499.3324009,0.0223352106,6246662.45,4111.4017994,0.0948338263,0.0192564973,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,2,14,2389,573706.45,757.43412255,0.3170507001,573706.45,1245.9791316,Black,74,12858,2585258.2,1607.8738135,0.1250485156,2585258.2,2644.9524231,0.1857987245,0.1041678529,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,3,83,12945,2824999.7,1680.7735422,0.1298395938,2824999.7,2764.8724768,Latino,574,81116,6823563.9,2612.1952262,0.0322032056,6823563.9,4297.0611472,0.1595862715,0.0351181581,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,4,,,,,,,,Asian,68,6884,1016768.25,1008.3492698,0.1464772327,1016768.25,1658.7345489,,,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,5,17,2333,347948.2,589.8713419,0.2528381234,347948.2,970.33835743,Other,82,9239,942444.5,970.79580757,0.1050758532,942444.5,1596.9591035,0.2525165061,0.1137349093,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,1,384,43834,6911630.75,2628.9980506,0.0599762297,6911630.75,4324.7017932,White,7998,818551,21490561.95,4635.7914049,0.0056634118,21490561.95,7625.8768611,0.0535507256,0.0053068651,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,2,56,6129,999980.8,999.99039995,0.1631571871,999980.8,1644.9842079,Black,561,71680,6143450.4,2478.5984749,0.0345786618,6143450.4,4077.2944913,0.0855050223,0.0234587295,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,3,211,26212,5883275.15,2425.5463611,0.0925357226,5883275.15,3990.0237641,Latino,3072,385566,19507521.9,4416.7320385,0.0114551907,19507521.9,7265.5242033,0.0679831728,0.0104274756,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,4,27,3022,427022.3,653.4694331,0.2162374034,427022.3,1074.9572175,Asian,624,64211,3138719.4,1771.6431356,0.02759096,3138719.4,2914.3529581,0.0470635872,0.0168767407,
2013,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,5,47,6838,2114271.3,1454.0534034,0.2126430833,2114271.3,2391.9178486,Other,449,47857,5831557.8,2414.8618594,0.0504599507,5831557.8,3972.4477587,0.1428840086,0.0513684704,
2013,38300,"Pittsburgh, PA",16-19,1,69,7389,883090.3,939.72884387,0.1271794348,883090.3,1545.8539482,White,418,38448,4723489.65,2173.3590707,0.0565272334,4723489.65,3575.1756712,0.1921816479,0.0439989099,
2013,38300,"Pittsburgh, PA",16-19,2,25,2740,264215.65,514.01911443,0.1875982169,264215.65,845.56144324,Black,48,5152,704257.45,839.2004826,0.1628882924,704257.45,1380.4847939,0.5318322981,0.2173569725,
2013,38300,"Pittsburgh, PA",16-19,4,,,,,,,,Asian,10,821,129091.55,359.29312546,0.4376286546,129091.55,591.03719138,,,
2013,38300,"Pittsburgh, PA",16-19,5,,,,,,,,Other,20,2359,395412.25,628.81813746,0.266561313,395412.25,1034.4058361,,,
2013,38300,"Pittsburgh, PA",20-24,1,93,10341,1399226,1182.8888367,0.1143882445,1399226,1945.8521364,White,864,94404,6058074.85,2461.3156746,0.0260721545,6058074.85,4048.8642847,0.10953985,0.021140591,
2013,38300,"Pittsburgh, PA",20-24,2,21,3363,606484.35,778.77105108,0.2315703393,606484.35,1281.078379,Black,83,12866,1315583.45,1146.9888622,0.0891488312,1315583.45,1886.7966783,0.2613866003,0.1066945014,
2013,38300,"Pittsburgh, PA",20-24,3,,,,,,,,Latino,21,3791,542469.2,736.52508443,0.1942825335,542469.2,1211.5837639,,,
2013,38300,"Pittsburgh, PA",20-24,4,,,,,,,,Asian,20,1487,179584.55,423.77417335,0.2849859942,179584.55,697.10851516,,,
2013,38300,"Pittsburgh, PA",20-24,5,,,,,,,,Other,22,2949,622503.15,788.98868813,0.2675444856,622503.15,1297.886392,,,
2013,38300,"Pittsburgh, PA",25-54,1,344,37357,8194882,2862.6704316,0.0766300943,8194882,4709.09286,White,6361,648833,15746097.45,3968.1352611,0.0061158037,15746097.45,6527.5825044,0.0575756782,0.0072808665,
2013,38300,"Pittsburgh, PA",25-54,2,56,8208,1995369.25,1412.5753962,0.1720973923,1995369.25,2323.6865268,Black,404,54127,2967733.9,1722.7112062,0.0318272065,2967733.9,2833.8599342,0.1516433573,0.0436582395,
2013,38300,"Pittsburgh, PA",25-54,3,,,,,,,,Latino,97,11581,1197116.65,1094.1282603,0.0944761472,1197116.65,1799.8409882,,,
2013,38300,"Pittsburgh, PA",25-54,4,12,1379,161153.95,401.43984605,0.291109388,161153.95,660.36854676,Asian,137,19196,1749857.4,1322.8217567,0.068911323,1749857.4,2176.0417898,0.0718378829,0.0353520859,
2013,38300,"Pittsburgh, PA",25-54,5,,,,,,,,Other,86,8586,1472364.6,1213.4103181,0.1413242858,1472364.6,1996.0599732,,,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,1,62,6759,1093298.8,1045.6092961,0.1546988158,1093298.8,1720.027292,White,306,28892,2712094.85,1646.8439058,0.0569999967,2712094.85,2709.058225,0.2339401911,0.0634455617,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,2,5,1183,431374.4,656.79098654,0.5551910284,431374.4,1080.4211729,Black,6,1328,466079.7,682.70030028,0.5140815514,466079.7,1123.041994,0.890813253,1.1087834497,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,3,15,2481,574546.35,757.98835743,0.3055172743,574546.35,1246.890848,Latino,59,8751,2278569.1,1509.4929944,0.1724937715,2278569.1,2483.1159757,0.2835104559,0.1636270209,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,4,5,979,173193.3,416.16499132,0.4250919217,173193.3,684.59141072,Asian,16,1710,207874.65,455.9327253,0.2666273247,207874.65,750.00933312,0.5725146199,0.4725791367,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,5,12,1213,140995.2,375.49327557,0.3095575231,140995.2,617.68643832,Other,38,3249,455561.05,674.95262797,0.2077416522,455561.05,1110.297073,0.3733456448,0.2289586101,
2013,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,1,112,15239,3451875.05,1857.92224,0.1219189081,3451875.05,3056.2820849,White,699,80625,3716060.5,1927.7086139,0.0239095642,3716060.5,3171.0806698,0.1890108527,0.0386294429,
