YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,1,1110,24215,,,,,,White,2193,48711,,,,,,0.4971156412,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,2,107,2650,,,,,,Black,373,8949,,,,,,0.2961224718,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,3,36,812,,,,,,Latino,117,2596,,,,,,0.312788906,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,4,10,239,,,,,,Asian,42,1258,,,,,,0.1899841017,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,5,24,507,,,,,,Other,70,1533,,,,,,0.3307240705,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,1,1712,39314,,,,,,White,2284,53254,,,,,,0.7382356255,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,2,188,4675,,,,,,Black,351,8979,,,,,,0.5206593162,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,3,68,1631,,,,,,Latino,128,3262,,,,,,0.5,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,4,24,479,,,,,,Asian,59,1436,,,,,,0.3335654596,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,5,54,1232,,,,,,Other,89,2002,,,,,,0.6153846154,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,1,15453,335525,,,,,,White,19037,412048,,,,,,0.8142861997,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,2,1283,31062,,,,,,Black,2127,51313,,,,,,0.6053436751,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,3,314,7414,,,,,,Latino,531,12590,,,,,,0.5888800635,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,4,167,3703,,,,,,Asian,286,6564,,,,,,0.5641377209,
2000,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,5,265,5334,,,,,,Other,396,7764,,,,,,0.6870170015,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,1,317,6166,,,,,,White,558,10848,,,,,,0.568399705,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,2,40,782,,,,,,Black,113,2191,,,,,,0.3569146508,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,3,68,1316,,,,,,Latino,129,2528,,,,,,0.5205696203,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,4,,,,,,,,Asian,7,161,,,,,,,
2000,15980,"Cape Coral-Fort Myers, FL",16-19,5,9,186,,,,,,Other,23,495,,,,,,0.3757575758,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,1,465,9594,,,,,,White,596,12231,,,,,,0.7844002943,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,2,54,1052,,,,,,Black,95,1750,,,,,,0.6011428571,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,3,162,3000,,,,,,Latino,235,4383,,,,,,0.6844626968,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,4,7,177,,,,,,Asian,9,221,,,,,,0.8009049774,
2000,15980,"Cape Coral-Fort Myers, FL",20-24,5,18,315,,,,,,Other,23,419,,,,,,0.7517899761,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,1,5346,101963,,,,,,White,6619,126396,,,,,,0.8066948321,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,2,378,7345,,,,,,Black,544,10586,,,,,,0.693840922,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,3,649,12859,,,,,,Latino,910,17839,,,,,,0.7208363698,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,4,53,1110,,,,,,Asian,89,1872,,,,,,0.5929487179,
2000,15980,"Cape Coral-Fort Myers, FL",25-54,5,89,1827,,,,,,Other,112,2332,,,,,,0.7834476844,
2000,16700,"Charleston-North Charleston, SC",16-19,1,338,8133,,,,,,White,828,19154,,,,,,0.4246110473,
2000,16700,"Charleston-North Charleston, SC",16-19,2,166,3768,,,,,,Black,587,12876,,,,,,0.2926374651,
2000,16700,"Charleston-North Charleston, SC",16-19,3,16,427,,,,,,Latino,43,1001,,,,,,0.4265734266,
2000,16700,"Charleston-North Charleston, SC",16-19,4,6,165,,,,,,Asian,17,494,,,,,,0.3340080972,
2000,16700,"Charleston-North Charleston, SC",16-19,5,8,201,,,,,,Other,23,560,,,,,,0.3589285714,
2000,16700,"Charleston-North Charleston, SC",20-24,1,700,16884,,,,,,White,1007,24223,,,,,,0.6970234901,
2000,16700,"Charleston-North Charleston, SC",20-24,2,268,6712,,,,,,Black,462,11102,,,,,,0.6045757521,
2000,16700,"Charleston-North Charleston, SC",20-24,3,56,1594,,,,,,Latino,76,2107,,,,,,0.7565258662,
2000,16700,"Charleston-North Charleston, SC",20-24,4,7,248,,,,,,Asian,13,526,,,,,,0.4714828897,
2000,16700,"Charleston-North Charleston, SC",20-24,5,24,623,,,,,,Other,39,962,,,,,,0.6476091476,
2000,16700,"Charleston-North Charleston, SC",25-54,1,5781,133436,,,,,,White,7213,166029,,,,,,0.8036909215,
2000,16700,"Charleston-North Charleston, SC",25-54,2,2141,48956,,,,,,Black,3208,72420,,,,,,0.6760011047,
2000,16700,"Charleston-North Charleston, SC",25-54,3,157,4295,,,,,,Latino,226,5875,,,,,,0.7310638298,
2000,16700,"Charleston-North Charleston, SC",25-54,4,96,2697,,,,,,Asian,138,3712,,,,,,0.7265625,
2000,16700,"Charleston-North Charleston, SC",25-54,5,101,2308,,,,,,Other,131,2996,,,,,,0.7703604806,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,1,1048,23960,,,,,,White,2266,51356,,,,,,0.4665472389,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,2,315,7422,,,,,,Black,923,20945,,,,,,0.3543566484,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,3,113,2951,,,,,,Latino,208,5448,,,,,,0.5416666667,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,4,22,575,,,,,,Asian,58,1604,,,,,,0.358478803,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,5,27,588,,,,,,Other,52,1096,,,,,,0.5364963504,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,1,1969,47455,,,,,,White,2621,62621,,,,,,0.7578128743,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,2,594,14376,,,,,,Black,974,22746,,,,,,0.6320232129,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,3,322,9489,,,,,,Latino,486,14135,,,,,,0.6713123452,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,4,43,1139,,,,,,Asian,65,1644,,,,,,0.6928223844,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,5,43,904,,,,,,Other,77,1619,,,,,,0.5583693638,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,1,19653,461998,,,,,,White,23775,556849,,,,,,0.8296647745,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,2,4427,108635,,,,,,Black,5887,142778,,,,,,0.7608665201,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,3,972,27141,,,,,,Latino,1424,39575,,,,,,0.6858117498,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,4,376,9717,,,,,,Asian,497,12838,,,,,,0.7568935971,
2000,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,5,309,7331,,,,,,Other,410,9758,,,,,,0.7512810002,
2000,16860,"Chattanooga, TN-GA",16-19,1,392,8227,,,,,,White,843,16995,,,,,,0.484083554,
2000,16860,"Chattanooga, TN-GA",16-19,2,84,1838,,,,,,Black,221,4664,,,,,,0.3940823328,
2000,16860,"Chattanooga, TN-GA",16-19,3,7,203,,,,,,Latino,15,450,,,,,,0.4511111111,
2000,16860,"Chattanooga, TN-GA",16-19,4,8,150,,,,,,Asian,16,318,,,,,,0.4716981132,
2000,16860,"Chattanooga, TN-GA",16-19,5,9,178,,,,,,Other,14,281,,,,,,0.6334519573,
2000,16860,"Chattanooga, TN-GA",20-24,1,718,16923,,,,,,White,979,22586,,,,,,0.749269459,
2000,16860,"Chattanooga, TN-GA",20-24,2,129,2942,,,,,,Black,233,5210,,,,,,0.5646833013,
2000,16860,"Chattanooga, TN-GA",20-24,3,20,518,,,,,,Latino,30,910,,,,,,0.5692307692,
2000,16860,"Chattanooga, TN-GA",20-24,4,16,359,,,,,,Asian,24,507,,,,,,0.708086785,
2000,16860,"Chattanooga, TN-GA",20-24,5,11,257,,,,,,Other,21,490,,,,,,0.5244897959,
2000,16860,"Chattanooga, TN-GA",25-54,1,5652,123855,,,,,,White,7080,154332,,,,,,0.8025231319,
2000,16860,"Chattanooga, TN-GA",25-54,2,835,19044,,,,,,Black,1163,26164,,,,,,0.7278703562,
2000,16860,"Chattanooga, TN-GA",25-54,3,89,2318,,,,,,Latino,116,3067,,,,,,0.7557874144,
2000,16860,"Chattanooga, TN-GA",25-54,4,76,1808,,,,,,Asian,105,2518,,,,,,0.7180301827,
2000,16860,"Chattanooga, TN-GA",25-54,5,62,1412,,,,,,Other,94,2120,,,,,,0.6660377358,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,1,5360,121110,,,,,,White,11060,251053,,,,,,0.4824080971,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,2,1022,25313,,,,,,Black,4137,103010,,,,,,0.2457334239,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,3,1890,45705,,,,,,Latino,4492,107763,,,,,,0.4241251636,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,4,260,6197,,,,,,Asian,833,19913,,,,,,0.3112037363,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,5,169,3645,,,,,,Other,404,9291,,,,,,0.3923151437,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,1,9173,226392,,,,,,White,11839,291379,,,,,,0.7769674548,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,2,2092,55578,,,,,,Black,4198,112399,,,,,,0.4944705914,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,3,3889,99693,,,,,,Latino,6182,158608,,,,,,0.6285496318,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,4,654,16271,,,,,,Asian,1132,28505,,,,,,0.5708121382,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,5,334,8412,,,,,,Other,512,12862,,,,,,0.6540195926,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,1,87857,2043032,,,,,,White,106853,2480128,,,,,,0.8237607091,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,2,16953,434417,,,,,,Black,26089,671432,,,,,,0.6470007387,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,3,16336,404503,,,,,,Latino,25310,628470,,,,,,0.6436313587,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,4,5759,147635,,,,,,Asian,7768,199362,,,,,,0.740537314,
2000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,5,1923,47253,,,,,,Other,2554,62895,,,,,,0.7512997854,
2000,17140,"Cincinnati, OH-KY-IN",16-19,1,2253,48123,,,,,,White,4460,92897,,,,,,0.5180253399,
2000,17140,"Cincinnati, OH-KY-IN",16-19,2,217,5057,,,,,,Black,621,13993,,,,,,0.3613949832,
2000,17140,"Cincinnati, OH-KY-IN",16-19,3,34,865,,,,,,Latino,68,1686,,,,,,0.5130486358,
2000,17140,"Cincinnati, OH-KY-IN",16-19,4,26,552,,,,,,Asian,52,1161,,,,,,0.4754521964,
2000,17140,"Cincinnati, OH-KY-IN",16-19,5,35,747,,,,,,Other,82,1772,,,,,,0.4215575621,
2000,17140,"Cincinnati, OH-KY-IN",20-24,1,3538,81910,,,,,,White,4746,108735,,,,,,0.7532993057,
2000,17140,"Cincinnati, OH-KY-IN",20-24,2,356,8942,,,,,,Black,617,15303,,,,,,0.58432987,
2000,17140,"Cincinnati, OH-KY-IN",20-24,3,65,1607,,,,,,Latino,93,2292,,,,,,0.7011343805,
2000,17140,"Cincinnati, OH-KY-IN",20-24,4,52,1191,,,,,,Asian,81,1882,,,,,,0.632837407,
2000,17140,"Cincinnati, OH-KY-IN",20-24,5,56,1175,,,,,,Other,83,1731,,,,,,0.6787983824,
2000,17140,"Cincinnati, OH-KY-IN",25-54,1,27348,588741,,,,,,White,33565,720445,,,,,,0.817190764,
2000,17140,"Cincinnati, OH-KY-IN",25-54,2,2719,64098,,,,,,Black,3902,91854,,,,,,0.6978248089,
2000,17140,"Cincinnati, OH-KY-IN",25-54,3,291,6638,,,,,,Latino,399,9255,,,,,,0.7172339276,
2000,17140,"Cincinnati, OH-KY-IN",25-54,4,417,10334,,,,,,Asian,565,13778,,,,,,0.7500362897,
2000,17140,"Cincinnati, OH-KY-IN",25-54,5,320,7306,,,,,,Other,418,9483,,,,,,0.7704312981,
2000,17460,"Cleveland-Elyria, OH",16-19,1,1924,39750,,,,,,White,3728,76437,,,,,,0.5200361082,
2000,17460,"Cleveland-Elyria, OH",16-19,2,368,7916,,,,,,Black,1196,26150,,,,,,0.3027151052,
2000,17460,"Cleveland-Elyria, OH",16-19,3,111,2204,,,,,,Latino,260,5117,,,,,,0.4307211257,
2000,17460,"Cleveland-Elyria, OH",16-19,4,15,292,,,,,,Asian,57,1023,,,,,,0.2854349951,
2000,17460,"Cleveland-Elyria, OH",16-19,5,41,908,,,,,,Other,98,2021,,,,,,0.4492825334,
2000,17460,"Cleveland-Elyria, OH",20-24,1,2953,64125,,,,,,White,3754,81390,,,,,,0.7878732031,
2000,17460,"Cleveland-Elyria, OH",20-24,2,589,13538,,,,,,Black,1056,23871,,,,,,0.567131666,
2000,17460,"Cleveland-Elyria, OH",20-24,3,187,3893,,,,,,Latino,284,5937,,,,,,0.6557183763,
2000,17460,"Cleveland-Elyria, OH",20-24,4,59,1126,,,,,,Asian,102,2101,,,,,,0.5359352689,
2000,17460,"Cleveland-Elyria, OH",20-24,5,56,1184,,,,,,Other,87,1848,,,,,,0.6406926407,
2000,17460,"Cleveland-Elyria, OH",25-54,1,27963,575188,,,,,,White,34104,701021,,,,,,0.8205003844,
2000,17460,"Cleveland-Elyria, OH",25-54,2,4998,110511,,,,,,Black,7375,162809,,,,,,0.6787769718,
2000,17460,"Cleveland-Elyria, OH",25-54,3,905,19556,,,,,,Latino,1364,29787,,,,,,0.6565280156,
2000,17460,"Cleveland-Elyria, OH",25-54,4,532,11059,,,,,,Asian,754,15839,,,,,,0.698213271,
2000,17460,"Cleveland-Elyria, OH",25-54,5,423,9575,,,,,,Other,588,13076,,,,,,0.7322575711,
2000,17820,"Colorado Springs, CO",16-19,1,452,9595,,,,,,White,954,19956,,,,,,0.4808077771,
2000,17820,"Colorado Springs, CO",16-19,2,34,725,,,,,,Black,75,1602,,,,,,0.4525593009,
2000,17820,"Colorado Springs, CO",16-19,3,117,2650,,,,,,Latino,216,4914,,,,,,0.5392755393,
2000,17820,"Colorado Springs, CO",16-19,4,17,294,,,,,,Asian,39,790,,,,,,0.3721518987,
2000,17820,"Colorado Springs, CO",16-19,5,28,585,,,,,,Other,56,1034,,,,,,0.5657640232,
2000,17820,"Colorado Springs, CO",20-24,1,756,16487,,,,,,White,1007,21653,,,,,,0.7614187411,
2000,17820,"Colorado Springs, CO",20-24,2,48,1132,,,,,,Black,71,1643,,,,,,0.6889835666,
2000,17820,"Colorado Springs, CO",20-24,3,163,3881,,,,,,Latino,224,5362,,,,,,0.7237970906,
2000,17820,"Colorado Springs, CO",20-24,4,20,422,,,,,,Asian,35,707,,,,,,0.5968882603,
2000,17820,"Colorado Springs, CO",20-24,5,50,1041,,,,,,Other,75,1585,,,,,,0.6567823344,
2000,17820,"Colorado Springs, CO",25-54,1,6738,142077,,,,,,White,8261,173981,,,,,,0.8166236543,
2000,17820,"Colorado Springs, CO",25-54,2,389,8881,,,,,,Black,543,12481,,,,,,0.7115615736,
2000,17820,"Colorado Springs, CO",25-54,3,762,17046,,,,,,Latino,1015,22711,,,,,,0.750561402,
2000,17820,"Colorado Springs, CO",25-54,4,205,4622,,,,,,Asian,282,6603,,,,,,0.6999848554,
2000,17820,"Colorado Springs, CO",25-54,5,244,4869,,,,,,Other,321,6527,,,,,,0.7459782442,
2000,17900,"Columbia, SC",16-19,1,357,7882,,,,,,White,748,16818,,,,,,0.4686645261,
2000,17900,"Columbia, SC",16-19,2,180,4264,,,,,,Black,472,10682,,,,,,0.3991761842,
2000,17900,"Columbia, SC",16-19,3,26,558,,,,,,Latino,44,983,,,,,,0.5676500509,
2000,17900,"Columbia, SC",16-19,4,11,237,,,,,,Asian,25,549,,,,,,0.4316939891,
2000,17900,"Columbia, SC",16-19,5,7,156,,,,,,Other,19,469,,,,,,0.3326226013,
2000,17900,"Columbia, SC",20-24,1,742,17701,,,,,,White,991,23952,,,,,,0.7390197061,
2000,17900,"Columbia, SC",20-24,2,316,8092,,,,,,Black,501,12737,,,,,,0.6353144383,
2000,17900,"Columbia, SC",20-24,3,64,1341,,,,,,Latino,93,1991,,,,,,0.673530889,
2000,17900,"Columbia, SC",20-24,4,21,440,,,,,,Asian,34,807,,,,,,0.5452292441,
2000,17900,"Columbia, SC",20-24,5,17,311,,,,,,Other,27,545,,,,,,0.5706422018,
2000,17900,"Columbia, SC",25-54,1,5833,127410,,,,,,White,7011,153576,,,,,,0.8296218159,
2000,17900,"Columbia, SC",25-54,2,2308,53625,,,,,,Black,3100,71674,,,,,,0.7481792561,
2000,17900,"Columbia, SC",25-54,3,182,4111,,,,,,Latino,256,5819,,,,,,0.7064787764,
2000,17900,"Columbia, SC",25-54,4,138,3124,,,,,,Asian,193,4397,,,,,,0.7104844212,
2000,17900,"Columbia, SC",25-54,5,101,2326,,,,,,Other,145,3335,,,,,,0.6974512744,
2000,18140,"Columbus, OH",16-19,1,1593,33436,,,,,,White,3115,66613,,,,,,0.501944065,
2000,18140,"Columbus, OH",16-19,2,186,4300,,,,,,Black,515,11397,,,,,,0.3772922699,
2000,18140,"Columbus, OH",16-19,3,54,1170,,,,,,Latino,114,2630,,,,,,0.4448669202,
2000,18140,"Columbus, OH",16-19,4,45,1032,,,,,,Asian,101,2257,,,,,,0.4572441294,
2000,18140,"Columbus, OH",16-19,5,49,1124,,,,,,Other,100,2343,,,,,,0.4797268459,
2000,18140,"Columbus, OH",20-24,1,3146,71929,,,,,,White,4102,93116,,,,,,0.7724666008,
2000,18140,"Columbus, OH",20-24,2,370,9198,,,,,,Black,577,14263,,,,,,0.6448853677,
2000,18140,"Columbus, OH",20-24,3,106,2531,,,,,,Latino,146,3411,,,,,,0.7420111404,
2000,18140,"Columbus, OH",20-24,4,121,2901,,,,,,Asian,198,4654,,,,,,0.6233347658,
2000,18140,"Columbus, OH",20-24,5,92,2255,,,,,,Other,134,3220,,,,,,0.700310559,
2000,18140,"Columbus, OH",25-54,1,22382,486211,,,,,,White,26966,583806,,,,,,0.8328297414,
2000,18140,"Columbus, OH",25-54,2,2741,61461,,,,,,Black,3662,82362,,,,,,0.7462300576,
2000,18140,"Columbus, OH",25-54,3,424,9591,,,,,,Latino,568,12764,,,,,,0.7514102162,
2000,18140,"Columbus, OH",25-54,4,643,15136,,,,,,Asian,854,20017,,,,,,0.7561572663,
2000,18140,"Columbus, OH",25-54,5,402,8896,,,,,,Other,554,12214,,,,,,0.7283445227,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,1,3564,72670,,,,,,White,7509,148982,,,,,,0.4877770469,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,2,617,14342,,,,,,Black,1932,43586,,,,,,0.3290506126,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,3,1694,36377,,,,,,Latino,3861,84386,,,,,,0.4310786149,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,4,126,2868,,,,,,Asian,436,9669,,,,,,0.2966180577,
2000,19100,"Dallas-Fort Worth-Arlington, TX",16-19,5,132,2692,,,,,,Other,318,6608,,,,,,0.4073849879,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,1,5829,131538,,,,,,White,7640,171264,,,,,,0.7680423206,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,2,1267,32586,,,,,,Black,2028,51252,,,,,,0.6357995786,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,3,3544,82586,,,,,,Latino,5436,125844,,,,,,0.6562569531,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,4,365,8554,,,,,,Asian,627,14847,,,,,,0.5761433286,
2000,19100,"Dallas-Fort Worth-Arlington, TX",20-24,5,222,5047,,,,,,Other,329,7446,,,,,,0.6778135912,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,1,57371,1202096,,,,,,White,69391,1449805,,,,,,0.8291432296,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,2,9677,233380,,,,,,Black,13147,312521,,,,,,0.7467658173,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,3,13741,312060,,,,,,Latino,21031,477986,,,,,,0.6528643098,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,4,3194,79272,,,,,,Asian,4341,107252,,,,,,0.739119084,
2000,19100,"Dallas-Fort Worth-Arlington, TX",25-54,5,1523,34483,,,,,,Other,2041,45506,,,,,,0.7577682064,
2000,19380,"Dayton, OH",16-19,1,907,18409,,,,,,White,1755,36076,,,,,,0.5102838452,
2000,19380,"Dayton, OH",16-19,2,134,3298,,,,,,Black,392,9551,,,,,,0.3453041566,
2000,19380,"Dayton, OH",16-19,3,15,249,,,,,,Latino,30,539,,,,,,0.4619666048,
2000,19380,"Dayton, OH",16-19,4,12,270,,,,,,Asian,25,617,,,,,,0.4376012966,
2000,19380,"Dayton, OH",16-19,5,28,647,,,,,,Other,50,1030,,,,,,0.6281553398,
2000,19380,"Dayton, OH",20-24,1,1380,31314,,,,,,White,1892,42219,,,,,,0.7417039721,
2000,19380,"Dayton, OH",20-24,2,192,4799,,,,,,Black,356,8820,,,,,,0.5441043084,
2000,19380,"Dayton, OH",20-24,3,35,684,,,,,,Latino,48,1003,,,,,,0.6819541376,
2000,19380,"Dayton, OH",20-24,4,22,592,,,,,,Asian,39,1026,,,,,,0.5769980507,
2000,19380,"Dayton, OH",20-24,5,34,802,,,,,,Other,44,1072,,,,,,0.7481343284,
2000,19380,"Dayton, OH",25-54,1,10178,224688,,,,,,White,12434,276006,,,,,,0.8140692594,
2000,19380,"Dayton, OH",25-54,2,1361,32386,,,,,,Black,2000,47236,,,,,,0.6856211364,
2000,19380,"Dayton, OH",25-54,3,144,3373,,,,,,Latino,194,4413,,,,,,0.7643326535,
2000,19380,"Dayton, OH",25-54,4,170,4118,,,,,,Asian,229,5589,,,,,,0.7368044373,
2000,19380,"Dayton, OH",25-54,5,158,3445,,,,,,Other,215,4725,,,,,,0.7291005291,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,1,380,7797,,,,,,White,798,16031,,,,,,0.4863701578,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,2,57,1016,,,,,,Black,174,3073,,,,,,0.3306215425,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,3,47,909,,,,,,Latino,114,2114,,,,,,0.4299905393,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,4,6,87,,,,,,Asian,16,270,,,,,,0.3222222222,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,5,10,166,,,,,,Other,23,445,,,,,,0.3730337079,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,1,542,11751,,,,,,White,731,15861,,,,,,0.7408738415,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,2,108,2375,,,,,,Black,207,4117,,,,,,0.5768763663,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,3,84,1524,,,,,,Latino,138,2544,,,,,,0.5990566038,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,4,12,269,,,,,,Asian,21,428,,,,,,0.6285046729,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,5,22,458,,,,,,Other,34,705,,,,,,0.6496453901,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,1,5383,109007,,,,,,White,6854,138718,,,,,,0.7858172696,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,2,485,9969,,,,,,Black,686,14053,,,,,,0.7093858962,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,3,402,7730,,,,,,Latino,581,11575,,,,,,0.6678185745,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,4,81,1573,,,,,,Asian,117,2365,,,,,,0.6651162791,
2000,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,5,95,1851,,,,,,Other,143,2743,,,,,,0.6748086037,
2000,19740,"Denver-Aurora-Lakewood, CO",16-19,1,1652,36370,,,,,,White,3181,68650,,,,,,0.5297887837,
2000,19740,"Denver-Aurora-Lakewood, CO",16-19,2,86,2344,,,,,,Black,267,6620,,,,,,0.3540785498,
2000,19740,"Denver-Aurora-Lakewood, CO",16-19,3,590,12837,,,,,,Latino,1300,28817,,,,,,0.4454662179,
2000,19740,"Denver-Aurora-Lakewood, CO",16-19,4,66,1299,,,,,,Asian,178,3585,,,,,,0.3623430962,
2000,19740,"Denver-Aurora-Lakewood, CO",16-19,5,75,1609,,,,,,Other,168,3634,,,,,,0.4427627958,
2000,19740,"Denver-Aurora-Lakewood, CO",20-24,1,2910,68231,,,,,,White,3543,83125,,,,,,0.8208240602,
2000,19740,"Denver-Aurora-Lakewood, CO",20-24,2,183,4595,,,,,,Black,258,6447,,,,,,0.7127346052,
2000,19740,"Denver-Aurora-Lakewood, CO",20-24,3,1167,25712,,,,,,Latino,1790,39644,,,,,,0.6485722934,
2000,19740,"Denver-Aurora-Lakewood, CO",20-24,4,132,3004,,,,,,Asian,208,4598,,,,,,0.6533275337,
2000,19740,"Denver-Aurora-Lakewood, CO",20-24,5,132,3353,,,,,,Other,178,4489,,,,,,0.746936957,
2000,19740,"Denver-Aurora-Lakewood, CO",25-54,1,29445,667782,,,,,,White,34524,782228,,,,,,0.8536922739,
2000,19740,"Denver-Aurora-Lakewood, CO",25-54,2,1574,38037,,,,,,Black,2121,50690,,,,,,0.7503846913,
2000,19740,"Denver-Aurora-Lakewood, CO",25-54,3,5102,117145,,,,,,Latino,7487,170657,,,,,,0.6864353645,
2000,19740,"Denver-Aurora-Lakewood, CO",25-54,4,1084,25861,,,,,,Asian,1420,33928,,,,,,0.762231785,
2000,19740,"Denver-Aurora-Lakewood, CO",25-54,5,793,18465,,,,,,Other,1026,23944,,,,,,0.7711744069,
2000,19780,"Des Moines-West Des Moines, IA",16-19,1,335,10593,,,,,,White,560,17296,,,,,,0.6124537465,
2000,19780,"Des Moines-West Des Moines, IA",16-19,2,14,515,,,,,,Black,33,1207,,,,,,0.4266777133,
2000,19780,"Des Moines-West Des Moines, IA",16-19,3,18,582,,,,,,Latino,46,1580,,,,,,0.3683544304,
2000,19780,"Des Moines-West Des Moines, IA",16-19,4,6,93,,,,,,Asian,10,184,,,,,,0.5054347826,
