YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2014,16860,"Chattanooga, TN-GA",16-19,19,1698,203320.65,450.91091138,0.2655541292,203320.65,741.74844922,111,11703,1061826.95,1030.4498775,0.0880500622,1061826.95,1695.0900485,0.1450910023,0.0597956016
2014,16860,"Chattanooga, TN-GA",20-24,31,3402,526702.15,725.74248188,0.213328184,526702.15,1193.8463827,244,26507,1741519.65,1319.666492,0.0497855846,1741519.65,2170.8513793,0.1283434564,0.0437952358
2014,16860,"Chattanooga, TN-GA",25-54,88,12767,2716083.65,1648.0545046,0.1290870607,2716083.65,2711.04966,1481,164792,5777692.2,2403.683049,0.0145861635,5777692.2,3954.0586156,0.077473421,0.0163459814
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,419,50986,8212002.15,2865.6591127,0.0562048231,8212002.15,4714.0092403,1549,178015,22217186.65,4713.5110746,0.026478168,22217186.65,7753.7257177,0.2864140662,0.0233583067
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,523,79883,13432365.75,3665.0192019,0.0458798393,13432365.75,6028.9565871,3616,499786,40673749.85,6377.5974983,0.0127606566,40673749.85,10491.147885,0.1598344091,0.0115871013
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,1808,243531,52184491.75,7223.8834258,0.029663096,52184491.75,11883.288235,26894,3344722,117053820.7,10819.141403,0.0032346908,117053820.7,17797.487608,0.0728105355,0.0035316605
2014,17140,"Cincinnati, OH-KY-IN",16-19,95,9991,1400911.65,1183.6011364,0.1184667337,1400911.65,1947.0238693,436,48196,5275726.45,2296.8949584,0.0476573773,5275726.45,3778.3922066,0.2072993609,0.0369849916
2014,17140,"Cincinnati, OH-KY-IN",20-24,88,10528,1947966.1,1395.6955614,0.1325698672,1947966.1,2295.9191984,884,108542,9652238.25,3106.8051516,0.028623069,9652238.25,5110.6944744,0.0969947117,0.0206534458
2014,17140,"Cincinnati, OH-KY-IN",25-54,326,41864,6502050,2549.9117632,0.0609094153,6502050,4194.6048504,5921,701463,24772944.95,4977.2427056,0.0070955171,24772944.95,8187.5642506,0.059680981,0.0059390816
2014,17460,"Cleveland-Elyria, OH",16-19,135,14648,2109786,1452.5102409,0.0991609941,2109786,2389.3793463,523,52503,4465566.9,2113.1887989,0.0402489153,4465566.9,3476.1955743,0.2789935813,0.0415919335
2014,17460,"Cleveland-Elyria, OH",20-24,135,17331,3013551,1735.9582368,0.1001649205,3013551,2855.6512996,929,104838,5253458.1,2292.0423425,0.0218627057,5253458.1,3770.4096535,0.165312196,0.026581954
2014,17460,"Cleveland-Elyria, OH",25-54,402,46041,6300481.55,2510.0760048,0.0545182773,6300481.55,4129.0750279,6382,661406,14741169.2,3839.4230296,0.0058049413,14741169.2,6315.8508836,0.0696107988,0.0062073854
2014,17820,"Colorado Springs, CO",16-19,43,4634,751489.55,866.8849693,0.1870705588,751489.55,1426.0257745,152,17042,2227825.9,1492.5903323,0.0875830497,2227825.9,2455.3110966,0.2719164417,0.0739398055
2014,17820,"Colorado Springs, CO",20-24,44,5755,689620.65,830.43401303,0.1442978302,689620.65,1366.0639514,272,37503,2789907.35,1670.3015746,0.0445378123,2789907.35,2747.6460902,0.1534543903,0.0346469863
2014,17820,"Colorado Springs, CO",25-54,89,11115,2408602.25,1551.9672194,0.1396281799,2408602.25,2552.9860759,1748,208316,11555950.55,3399.4044405,0.016318499,11555950.55,5592.0203046,0.0533564393,0.012171368
2014,17900,"Columbia, SC",16-19,33,2568,327268.3,572.07368407,0.2227701262,327268.3,941.06121029,167,17113,2239350.9,1496.4460899,0.0874449886,2239350.9,2461.6538179,0.1500613569,0.050577282
2014,17900,"Columbia, SC",20-24,56,6264,1069401.65,1034.1187794,0.1650892049,1069401.65,1701.1253922,457,52715,5439597.05,2332.2943746,0.0442434672,5439597.05,3836.6242463,0.1188276582,0.0310897778
2014,17900,"Columbia, SC",25-54,163,18049,3899276.35,1974.6585401,0.1094054263,3899276.35,3248.3132985,2420,259436,6312804.85,2512.529572,0.0096845834,6312804.85,4133.1111459,0.0695701445,0.0124715216
2014,18140,"Columbus, OH",16-19,59,6630,1064816.35,1031.8993895,0.1556409336,1064816.35,1697.4744957,380,46959,6725803.4,2593.4153929,0.0552272279,6725803.4,4266.1683213,0.1411869929,0.0337957893
2014,18140,"Columbus, OH",20-24,96,12405,2940329.55,1714.738916,0.1382296587,2940329.55,2820.7455168,858,101950,5918987.65,2432.8969666,0.0238636289,5918987.65,4002.11551,0.1216772928,0.0272525082
2014,18140,"Columbus, OH",25-54,262,30295,4958086,2226.675998,0.0734997854,4958086,3662.8820167,5507,678487,15053405.05,3879.8717827,0.0057184173,15053405.05,6382.3890825,0.0446508187,0.0053822391
2014,19100,"Dallas-Fort Worth-Arlington, TX",16-19,272,31429,4734050.5,2175.7873288,0.0692286528,4734050.5,3579.1701558,1304,140722,19898172.2,4460.7367329,0.0316989293,19898172.2,7337.9119256,0.2233410554,0.0226113808
2014,19100,"Dallas-Fort Worth-Arlington, TX",20-24,281,38255,7471239.95,2733.3569013,0.0714509711,7471239.95,4496.3721027,2787,361145,17558521,4190.2888922,0.0116027881,17558521,6893.0252277,0.1059269822,0.01228507
2014,19100,"Dallas-Fort Worth-Arlington, TX",25-54,1022,119725,23870193.65,4885.7132181,0.0408077947,23870193.65,8036.9982439,21807,2424956,77875696.9,8824.7207831,0.0036391261,77875696.9,14516.665688,0.0493720298,0.0033010813
2014,19380,"Dayton, OH",16-19,46,4469,533357,730.31294662,0.1634175311,533357,1201.3647972,189,17950,1381261.25,1175.2707135,0.0654746916,1381261.25,1933.3203237,0.2489693593,0.0613216268
2014,19380,"Dayton, OH",20-24,44,6412,1452846.1,1205.3406572,0.1879820114,1452846.1,1982.7853812,347,40223,3590872.85,1894.9598545,0.0471113506,3590872.85,3117.2089606,0.1594112821,0.0477216462
2014,19380,"Dayton, OH",25-54,136,15863,2278246.7,1509.3861998,0.0951513711,2278246.7,2482.9402986,2125,245490,8062349.35,2839.4276448,0.0115663679,8062349.35,4670.8584757,0.0646177034,0.0100392186
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,20,2113,281067.1,530.15761807,0.2509028008,281067.1,872.10928173,84,8239,884793.25,940.63449331,0.1141685269,884793.25,1547.3437415,0.256463163,0.0942580506
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,31,3848,647063.4,804.40251118,0.2090443116,647063.4,1323.2421309,188,23011,2528294.3,1590.0610995,0.0691000434,2528294.3,2615.6505086,0.167224371,0.0542722912
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,104,9956,1248846.7,1117.5180983,0.1122456909,1248846.7,1838.3172717,1463,159178,6330974.1,2516.1427026,0.0158071009,6330974.1,4139.0547458,0.0625463318,0.0114337238
2014,19740,"Denver-Aurora-Lakewood, CO",16-19,81,8312,977411.3,988.64113813,0.1189414266,977411.3,1626.3146722,492,57229,6211763.35,2492.3409378,0.0435503143,6211763.35,4099.9008426,0.1452410491,0.0264442346
2014,19740,"Denver-Aurora-Lakewood, CO",20-24,81,10282,1875593.7,1369.5231652,0.1331961841,1875593.7,2252.8656067,1117,143017,7939404.5,2817.6948912,0.0197018179,7939404.5,4635.1080961,0.0718935511,0.0155791549
2014,19740,"Denver-Aurora-Lakewood, CO",25-54,363,41170,6280868.1,2506.166016,0.0608735977,6280868.1,4122.6430964,9516,1062393,22344049.1,4726.9492381,0.0044493415,22344049.1,7775.8314967,0.0387521379,0.003870146
2014,19780,"Des Moines-West Des Moines, IA",16-19,23,2928,302750.75,550.22790733,0.1879193673,302750.75,905.12490755,177,19363,2309072.2,1519.5631609,0.0784776719,2309072.2,2499.6813997,0.1512162372,0.0424737329
2014,19780,"Des Moines-West Des Moines, IA",20-24,21,5401,1942239.4,1393.6424936,0.2580341592,1942239.4,2292.541902,236,39534,3972382.5,1993.0836661,0.0504144196,3972382.5,3278.6226307,0.1366165832,0.0568715453
2014,19780,"Des Moines-West Des Moines, IA",25-54,49,8500,1537081.95,1239.7910913,0.1458577754,1537081.95,2039.4563451,1598,242877,8969611.65,2994.9309925,0.0123310605,8969611.65,4926.6614827,0.0349971385,0.0083670128
2014,19820,"Detroit-Warren-Dearborn, MI",16-19,163,21278,4190729.05,2047.1270234,0.0962086203,4190729.05,3367.5239535,703,89027,10715146.5,3273.3998381,0.0367686189,10715146.5,5384.7427337,0.2390061442,0.0349544948
2014,19820,"Detroit-Warren-Dearborn, MI",20-24,236,37893,6292853.4,2508.5560388,0.0662010408,6292853.4,4126.5746839,1496,218898,13505831.8,3675.0281359,0.0167887698,13505831.8,6045.4212836,0.1731080229,0.0182352992
2014,19820,"Detroit-Warren-Dearborn, MI",25-54,790,113889,18834862.75,4339.9150625,0.0381065341,18834862.75,7139.1602779,10342,1353357,48137873.5,6938.1462582,0.0051266194,48137873.5,11413.250595,0.0841529619,0.0052271929
2014,21340,"El Paso, TX",16-19,33,3702,474733.35,689.00896221,0.1861180341,474733.35,1133.4197428,140,15057,1478307.35,1215.8566322,0.0807502578,1478307.35,2000.0841599,0.2458657103,0.0678213237
2014,21340,"El Paso, TX",20-24,49,7769,1240385.7,1113.7260435,0.143355135,1240385.7,1832.0793416,323,46993,4091235.7,2022.6803257,0.0430421621,4091235.7,3327.3091358,0.1653224948,0.0371874337
2014,21340,"El Paso, TX",25-54,151,16488,2427669.2,1558.097943,0.0944989048,2427669.2,2563.0711162,1977,235955,12965178.5,3600.7191643,0.0152601944,12965178.5,5923.1830252,0.0698777309,0.0107199723
2014,23420,"Fresno, CA",16-19,56,5706,1123418.4,1059.9143362,0.1857543526,1123418.4,1743.559083,169,16751,1992482.75,1411.5533111,0.0842668086,1992482.75,2322.0051967,0.3406363799,0.0927603124
2014,23420,"Fresno, CA",20-24,80,8508,1206272.05,1098.3041701,0.1290907581,1206272.05,1806.7103598,447,54993,3930252.65,1982.4864817,0.0360497969,3930252.65,3261.1902623,0.1547105995,0.0315464094
2014,23420,"Fresno, CA",25-54,270,30911,5434976.35,2331.3035731,0.0754198691,5434976.35,3834.9943778,2505,286077,9969813.4,3157.5011322,0.0110372422,9969813.4,5194.0893625,0.1080513288,0.0132611358
2014,24340,"Grand Rapids-Wyoming, MI",16-19,37,4644,1295549.25,1138.2219687,0.2450951698,1295549.25,1872.3751385,210,26725,4840088.5,2200.0201135,0.0823206778,4840088.5,3619.0330868,0.1737698784,0.0659908044
2014,24340,"Grand Rapids-Wyoming, MI",20-24,28,3459,549618.2,741.36239451,0.2143285327,549618.2,1219.541139,379,58919,4404313.55,2098.6456466,0.0356191661,4404313.55,3452.2720887,0.0587077174,0.0204107671
2014,24340,"Grand Rapids-Wyoming, MI",25-54,95,14651,2940866,1714.8953321,0.1170497121,2940866,2821.0028213,2058,301106,10027621.85,3166.6420464,0.0105167019,10027621.85,5209.1261663,0.0486572835,0.0093309107
2014,24660,"Greensboro-High Point, NC",16-19,29,2909,381752.6,617.8613113,0.2123964631,381752.6,1016.3818571,116,11761,1626791.75,1275.457467,0.1084480458,1626791.75,2098.1275331,0.247342913,0.0743056127
2014,24660,"Greensboro-High Point, NC",20-24,31,4056,526055.2,725.29662897,0.1788206679,526055.2,1193.1129547,325,37658,3164385.7,1778.8720302,0.0472375599,3164385.7,2926.2444898,0.1077061979,0.0305574301
2014,24660,"Greensboro-High Point, NC",25-54,137,15170,2500494.4,1581.2951654,0.1042383102,2500494.4,2601.230547,2253,253959,9360371.65,3059.4724464,0.0120471117,9360371.65,5032.8321743,0.0597340516,0.0101740822
2014,24860,"Greenville-Anderson-Mauldin, SC",16-19,60,6045,774225.85,879.90104557,0.1455584856,774225.85,1447.43722,215,21911,2596060.9,1611.2296236,0.0735351934,2596060.9,2650.4727308,0.275888823,0.0570100494
2014,24860,"Greenville-Anderson-Mauldin, SC",20-24,58,7340,1766461.55,1329.0829733,0.1810739746,1766461.55,2186.3414911,451,52195,3175778.1,1782.0712949,0.0341425672,3175778.1,2931.5072801,0.1406264968,0.041136582
2014,24860,"Greenville-Anderson-Mauldin, SC",25-54,141,17111,2829048.2,1681.9774671,0.0982980227,2829048.2,2766.8529335,2627,290842,10469235.2,3235.6197552,0.0111250086,10469235.2,5322.5944972,0.0588326308,0.0094521275
2014,25420,"Harrisburg-Carlisle, PA",16-19,21,3020,541093.5,735.59057906,0.2435730394,541093.5,1210.0465026,121,14398,1339546,1157.3875755,0.0803853018,1339546,1903.9025618,0.2097513544,0.0793339394
2014,25420,"Harrisburg-Carlisle, PA",20-24,30,2561,382272.95,618.28225755,0.2414222013,382272.95,1017.0743137,238,24543,4696342.1,2167.1045429,0.0882982742,4696342.1,3564.8869731,0.1043474718,0.0385693501
2014,25420,"Harrisburg-Carlisle, PA",25-54,62,8099,1338488.75,1156.9307456,0.1428485919,1338488.75,1903.1510764,1610,183909,7094281.4,2663.5092266,0.0144827563,7094281.4,4381.4726777,0.0440380841,0.0102950077
2014,25540,"Hartford-West Hartford-East Hartford, CT",16-19,64,8159,1692338.6,1300.8991506,0.1594434552,1692338.6,2139.9791027,312,31381,3611437.65,1900.3782913,0.0605582452,3611437.65,3126.1222892,0.259998088,0.0630833496
2014,25540,"Hartford-West Hartford-East Hartford, CT",20-24,69,9266,2012586.4,1418.6565476,0.1531034478,2012586.4,2333.6900208,585,66489,3981563.9,1995.3856519,0.0300107635,3981563.9,3282.4093975,0.1393613981,0.0344179931
2014,25540,"Hartford-West Hartford-East Hartford, CT",25-54,229,27602,4394254.4,2096.2476953,0.0759455002,4394254.4,3448.3274587,3855,414976,9094529.15,3015.7137049,0.0072672003,9094529.15,4960.8490446,0.06651469,0.0082715719
2014,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,178,24986,5995947.55,2448.6624002,0.0980013768,5995947.55,4028.0496483,853,121915,19384403.5,4402.7722517,0.0361134582,19384403.5,7242.560354,0.204946069,0.03071474
2014,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,209,31771,8147794.35,2854.4341558,0.0898440136,8147794.35,4695.5441863,2090,321455,29673465.45,5447.3356285,0.0169458731,29673465.45,8960.867109,0.0988349847,0.0143449781
2014,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,782,105452,24372446.25,4936.8457794,0.0468160469,24372446.25,8121.1113072,16015,2214158,113452024.35,10651.38603,0.0048105808,113452024.35,17521.530019,0.0476262308,0.0036483954
2014,26900,"Indianapolis-Carmel-Anderson, IN",16-19,80,8835,1438039.4,1199.1828051,0.1357309344,1438039.4,1972.6557144,378,39214,5029150.45,2242.5767434,0.057188166,5029150.45,3689.0387429,0.225302188,0.0456217592
2014,26900,"Indianapolis-Carmel-Anderson, IN",20-24,76,9440,1891604.45,1375.3561175,0.145694504,1891604.45,2262.4608133,751,100970,8498350.8,2915.1930982,0.0288718738,8498350.8,4795.4926466,0.0934931168,0.0219628821
2014,26900,"Indianapolis-Carmel-Anderson, IN",25-54,327,43387,7925197.6,2815.1727478,0.0648851672,7925197.6,4630.9591701,5374,678240,22535429.5,4747.1496185,0.006999218,22535429.5,7809.0611224,0.0639699811,0.0067880649
2014,27140,"Jackson, MS",16-19,37,4222,589359.85,767.69775954,0.1818327237,589359.85,1262.8628144,98,10894,1170771.35,1082.0218806,0.0993227355,1170771.35,1779.9259935,0.3875527813,0.0971009062
2014,27140,"Jackson, MS",20-24,40,4639,799729.75,894.2761039,0.1927734649,799729.75,1471.0841909,208,30239,2715873.6,1647.9907767,0.0544988517,2715873.6,2710.9448276,0.1534111578,0.0466639851
2014,27140,"Jackson, MS",25-54,105,12820,1716615.2,1310.1966265,0.1021994248,1716615.2,2155.2734505,1688,204336,9806432.65,3131.5224173,0.0153253583,9806432.65,5151.3543764,0.0627398011,0.0104284279
2014,27260,"Jacksonville, FL",16-19,44,5685,803454.9,896.35645811,0.1576704412,803454.9,1474.5063736,191,24087,3737340.65,1933.2202797,0.0802599028,3737340.65,3180.1473602,0.2360194296,0.0526912642
2014,27260,"Jacksonville, FL",20-24,60,8026,1837881.5,1355.6848823,0.1689116474,1837881.5,2230.1016313,482,62664,6171074.85,2484.1648194,0.0396426149,6171074.85,4086.4511279,0.1280799183,0.0345942348
2014,27260,"Jacksonville, FL",25-54,266,34972,7830061.65,2798.2247319,0.0800132887,7830061.65,4603.0796839,3640,450482,18846484.15,4341.2537532,0.0096369084,18846484.15,7141.3624241,0.0776324026,0.0101437378
2014,28140,"Kansas City, MO-KS",16-19,88,10971,1810593.8,1345.5830706,0.1226490813,1810593.8,2213.4841512,444,49600,7073139.45,2659.5374504,0.0536197067,7073139.45,4374.9391059,0.2211895161,0.0401360953
2014,28140,"Kansas City, MO-KS",20-24,74,11038,2137898.65,1462.1554808,0.132465617,2137898.65,2405.2457659,766,100264,8774613.25,2962.1973685,0.0295439776,8774613.25,4872.8146712,0.1100893641,0.0233848711
2014,28140,"Kansas City, MO-KS",25-54,277,34020,7316775.55,2704.9538905,0.0795106964,7316775.55,4449.64915,6059,727619,23818572.2,4880.4274608,0.0067073942,23818572.2,8028.303173,0.0467552387,0.0060935576
2014,28940,"Knoxville, TN",16-19,35,4515,1047659.45,1023.552368,0.2267004137,1047659.45,1683.7436453,172,17905,1944888,1394.5924136,0.0778884342,1944888,2294.1045203,0.2521641999,0.0883131301
2014,28940,"Knoxville, TN",20-24,48,5314,861842.3,928.35461974,0.1746997779,861842.3,1527.1433495,395,49883,3379219.4,1838.2653236,0.0368515391,3379219.4,3023.9464573,0.1065292785,0.0299256344
2014,28940,"Knoxville, TN",25-54,155,19803,4498014.2,2120.8522344,0.1070975223,4498014.2,3488.8019255,2652,278577,8034761.35,2834.5654605,0.0101751597,8034761.35,4662.8601826,0.0710862706,0.0124670028
2014,29460,"Lakeland-Winter Haven, FL",16-19,22,1626,216493.25,465.28835146,0.2861551977,216493.25,765.39933814,99,7879,978739.5,989.31264017,0.1255632238,978739.5,1627.4192931,0.2063713669,0.0872925963
2014,29460,"Lakeland-Winter Haven, FL",20-24,32,3980,745127.1,863.20744899,0.2168862937,745127.1,1419.9762536,236,27334,1920505.9,1385.823185,0.0506996117,1920505.9,2279.6791393,0.1456062047,0.0505097838
2014,29460,"Lakeland-Winter Haven, FL",25-54,139,15639,2907082.85,1705.0169647,0.1090234008,2907082.85,2804.752907,1759,183247,6347602.1,2519.4448,0.0137489007,6347602.1,4144.4866959,0.0853438255,0.0151836627
2014,29820,"Las Vegas-Henderson-Paradise, NV",16-19,95,9851,1137344.35,1066.463478,0.1082594131,1137344.35,1754.3324214,326,32845,2788928.85,1670.0086377,0.0508451404,2788928.85,2747.164209,0.2999238849,0.0471550482
2014,29820,"Las Vegas-Henderson-Paradise, NV",20-24,130,15303,3437066.7,1853.9327658,0.1211483216,3437066.7,3049.7193997,893,112224,6885188.45,2623.9642623,0.0233814894,6885188.45,4316.4212115,0.1363612062,0.0266643638
2014,29820,"Las Vegas-Henderson-Paradise, NV",25-54,457,59284,9510479.05,3083.9064593,0.0520192035,9510479.05,5073.0261256,6061,711557,27042397.7,5200.230543,0.0073082417,27042397.7,8554.3792432,0.0833158833,0.0070587619
2014,30780,"Little Rock-North Little Rock-Conway, AR",16-19,19,1954,277818.05,527.08448089,0.2697464078,277818.05,867.05397107,125,15118,2590331.25,1609.450605,0.1064592277,2590331.25,2647.5462453,0.1292499008,0.0526968692
2014,30780,"Little Rock-North Little Rock-Conway, AR",20-24,23,3752,863661,929.33363223,0.2476902005,863661,1528.753825,250,36380,2927037.35,1710.8586587,0.0470274508,2927037.35,2814.3624935,0.1031335899,0.0412574603
2014,30780,"Little Rock-North Little Rock-Conway, AR",25-54,86,12518,2000778.1,1414.4886355,0.1129963761,2000778.1,2326.8338054,1659,225812,12735733.6,3568.7159596,0.0158039252,12735733.6,5870.5377535,0.055435495,0.0102030153
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,599,56804,6594159.05,2567.9094708,0.0452064902,6594159.05,4224.2110794,2050,194846,20732496.95,4553.2951749,0.0233686869,20732496.95,7490.1705628,0.2915328003,0.0185584316
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,906,96071,17075896,4132.2991179,0.0430129708,17075896,6797.632049,6402,700530,39021935.75,6246.7540171,0.0089171827,39021935.75,10275.910358,0.1371404508,0.0094927413
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,2990,319979,55352342.2,7439.9154699,0.0232512617,55352342.2,12238.660948,43293,4641589,154398693.75,12425.727091,0.0026770417,154398693.75,20440.321065,0.0689373833,0.0026192047
2014,31140,"Louisville/Jefferson County, KY-IN",16-19,45,3892,363186.35,602.64944205,0.1548431249,363186.35,991.35833217,267,24272,2633633.85,1622.8474512,0.0668608871,2633633.85,2669.5840573,0.1603493738,0.0368398157
2014,31140,"Louisville/Jefferson County, KY-IN",20-24,64,8589,1534345.05,1238.6868248,0.1442178164,1534345.05,2037.6398268,574,65839,4930994.55,2220.5842812,0.033727491,4930994.55,3652.8611426,0.1304545938,0.0300905881
2014,31140,"Louisville/Jefferson County, KY-IN",25-54,195,23903,3773878.85,1942.6473818,0.0812721157,3773878.85,3195.6549431,4183,414881,15096138.7,3885.3749755,0.0093650347,15096138.7,6391.4418346,0.057614111,0.0076512734
2014,31540,"Madison, WI",16-19,5,637,161029,401.28418857,0.6299594797,161029,660.11249021,116,15152,1997774.25,1413.4264219,0.0932831588,1997774.25,2325.086464,0.0420406547,0.0430857444
2014,31540,"Madison, WI",20-24,13,2922,648125.45,805.06238889,0.2755175869,648125.45,1324.3276297,196,45554,5999652.4,2449.4187882,0.0537695655,5999652.4,4029.2939066,0.0641436537,0.0285126029
2014,31540,"Madison, WI",25-54,52,8102,2030992.45,1425.128924,0.1758984108,2030992.45,2344.33708,1255,189607,5926090.1,2434.3561983,0.0128389574,5926090.1,4004.5159461,0.0427304899,0.0123312105
