YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2000,24860,"Greenville-Anderson-Mauldin, SC",25-54,Female,6275,133547,,,,,,Female,8822,187525,,,,,,0.7121557126,
2000,25420,"Harrisburg-Carlisle, PA",16-19,Male,311,6158,,,,,,Male,728,14105,,,,,,0.4365827721,
2000,25420,"Harrisburg-Carlisle, PA",16-19,Female,357,6555,,,,,,Female,716,13336,,,,,,0.4915266947,
2000,25420,"Harrisburg-Carlisle, PA",20-24,Male,523,10824,,,,,,Male,700,14559,,,,,,0.7434576551,
2000,25420,"Harrisburg-Carlisle, PA",20-24,Female,534,10728,,,,,,Female,766,15385,,,,,,0.6973025674,
2000,25420,"Harrisburg-Carlisle, PA",25-54,Male,4472,92898,,,,,,Male,5055,105173,,,,,,0.8832875358,
2000,25420,"Harrisburg-Carlisle, PA",25-54,Female,4118,86335,,,,,,Female,5429,113024,,,,,,0.763864312,
2000,25540,"Hartford-West Hartford-East Hartford, CT",16-19,Male,647,12926,,,,,,Male,1494,29569,,,,,,0.4371470121,
2000,25540,"Hartford-West Hartford-East Hartford, CT",16-19,Female,656,12598,,,,,,Female,1416,28557,,,,,,0.4411527822,
2000,25540,"Hartford-West Hartford-East Hartford, CT",20-24,Male,1057,21182,,,,,,Male,1517,31076,,,,,,0.681619256,
2000,25540,"Hartford-West Hartford-East Hartford, CT",20-24,Female,1090,21636,,,,,,Female,1591,32341,,,,,,0.6689960113,
2000,25540,"Hartford-West Hartford-East Hartford, CT",25-54,Male,10607,212516,,,,,,Male,12116,242530,,,,,,0.8762462376,
2000,25540,"Hartford-West Hartford-East Hartford, CT",25-54,Female,10074,200161,,,,,,Female,13095,260255,,,,,,0.7690956946,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,Male,2438,53874,,,,,,Male,6407,141760,,,,,,0.3800366817,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,Female,2088,45659,,,,,,Female,6211,135175,,,,,,0.3377769558,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,Male,4610,110178,,,,,,Male,6660,157915,,,,,,0.6977044613,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,Female,3863,93038,,,,,,Female,6851,162146,,,,,,0.5737915212,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,Male,37799,870431,,,,,,Male,45733,1051764,,,,,,0.827591551,
2000,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,Female,30432,698040,,,,,,Female,47241,1078000,,,,,,0.6475324675,
2000,26900,"Indianapolis-Carmel-Anderson, IN",16-19,Male,838,20894,,,,,,Male,1732,43188,,,,,,0.483791794,
2000,26900,"Indianapolis-Carmel-Anderson, IN",16-19,Female,844,20811,,,,,,Female,1689,41146,,,,,,0.5057842804,
2000,26900,"Indianapolis-Carmel-Anderson, IN",20-24,Male,1400,37588,,,,,,Male,1780,47711,,,,,,0.7878267066,
2000,26900,"Indianapolis-Carmel-Anderson, IN",20-24,Female,1410,36352,,,,,,Female,1985,50601,,,,,,0.7184047746,
2000,26900,"Indianapolis-Carmel-Anderson, IN",25-54,Male,12272,311757,,,,,,Male,13905,353207,,,,,,0.8826467199,
2000,26900,"Indianapolis-Carmel-Anderson, IN",25-54,Female,11118,279230,,,,,,Female,14778,369947,,,,,,0.7547837934,
2000,27140,"Jackson, MS",16-19,Male,214,4966,,,,,,Male,568,12647,,,,,,0.3926622915,
2000,27140,"Jackson, MS",16-19,Female,222,5212,,,,,,Female,621,14085,,,,,,0.3700390486,
2000,27140,"Jackson, MS",20-24,Male,367,8487,,,,,,Male,619,14253,,,,,,0.5954535887,
2000,27140,"Jackson, MS",20-24,Female,421,10169,,,,,,Female,713,17134,,,,,,0.5934983075,
2000,27140,"Jackson, MS",25-54,Male,2944,72379,,,,,,Male,3629,88424,,,,,,0.818544739,
2000,27140,"Jackson, MS",25-54,Female,3039,72730,,,,,,Female,4189,99325,,,,,,0.7322426378,
2000,27260,"Jacksonville, FL",16-19,Male,715,14238,,,,,,Male,1483,29616,,,,,,0.4807536467,
2000,27260,"Jacksonville, FL",16-19,Female,683,13900,,,,,,Female,1517,30055,,,,,,0.4624854434,
2000,27260,"Jacksonville, FL",20-24,Male,1033,22435,,,,,,Male,1365,29423,,,,,,0.7624987255,
2000,27260,"Jacksonville, FL",20-24,Female,1097,23490,,,,,,Female,1625,34461,,,,,,0.6816401149,
2000,27260,"Jacksonville, FL",25-54,Male,9433,196635,,,,,,Male,11077,229712,,,,,,0.8560066518,
2000,27260,"Jacksonville, FL",25-54,Female,8800,179359,,,,,,Female,12451,253187,,,,,,0.7084052499,
2000,28140,"Kansas City, MO-KS",16-19,Male,989,23184,,,,,,Male,1917,45699,,,,,,0.507319635,
2000,28140,"Kansas City, MO-KS",16-19,Female,994,22668,,,,,,Female,1957,44550,,,,,,0.5088215488,
2000,28140,"Kansas City, MO-KS",20-24,Male,1604,40441,,,,,,Male,2051,51834,,,,,,0.7802021839,
2000,28140,"Kansas City, MO-KS",20-24,Female,1462,37544,,,,,,Female,2049,52143,,,,,,0.7200199452,
2000,28140,"Kansas City, MO-KS",25-54,Male,13285,322582,,,,,,Male,15196,369324,,,,,,0.87343904,
2000,28140,"Kansas City, MO-KS",25-54,Female,12077,293205,,,,,,Female,15903,385479,,,,,,0.7606250924,
2000,28940,"Knoxville, TN",16-19,Male,477,9428,,,,,,Male,1098,21629,,,,,,0.4358962504,
2000,28940,"Knoxville, TN",16-19,Female,469,9171,,,,,,Female,1108,21789,,,,,,0.4209004544,
2000,28940,"Knoxville, TN",20-24,Male,983,21680,,,,,,Male,1319,29115,,,,,,0.7446333505,
2000,28940,"Knoxville, TN",20-24,Female,834,18727,,,,,,Female,1323,28898,,,,,,0.6480379265,
2000,28940,"Knoxville, TN",25-54,Male,7042,145739,,,,,,Male,8575,175773,,,,,,0.8291318917,
2000,28940,"Knoxville, TN",25-54,Female,6001,123225,,,,,,Female,9013,183232,,,,,,0.6725080772,
2000,29460,"Lakeland-Winter Haven, FL",16-19,Male,317,6549,,,,,,Male,650,13050,,,,,,0.5018390805,
2000,29460,"Lakeland-Winter Haven, FL",16-19,Female,296,5939,,,,,,Female,633,12376,,,,,,0.4798804137,
2000,29460,"Lakeland-Winter Haven, FL",20-24,Male,479,10518,,,,,,Male,627,13488,,,,,,0.7798042705,
2000,29460,"Lakeland-Winter Haven, FL",20-24,Female,374,8249,,,,,,Female,601,13072,,,,,,0.6310434517,
2000,29460,"Lakeland-Winter Haven, FL",25-54,Male,3698,74699,,,,,,Male,4385,88195,,,,,,0.8469754521,
2000,29460,"Lakeland-Winter Haven, FL",25-54,Female,3284,65311,,,,,,Female,4734,94393,,,,,,0.6919051201,
2000,29820,"Las Vegas-Henderson-Paradise, NV",16-19,Male,700,14560,,,,,,Male,1661,33945,,,,,,0.4289291501,
2000,29820,"Las Vegas-Henderson-Paradise, NV",16-19,Female,584,12172,,,,,,Female,1530,31353,,,,,,0.3882244123,
2000,29820,"Las Vegas-Henderson-Paradise, NV",20-24,Male,1544,33325,,,,,,Male,2068,44552,,,,,,0.7480023344,
2000,29820,"Las Vegas-Henderson-Paradise, NV",20-24,Female,1304,27665,,,,,,Female,2122,44995,,,,,,0.614846094,
2000,29820,"Las Vegas-Henderson-Paradise, NV",25-54,Male,11729,250938,,,,,,Male,14599,310305,,,,,,0.8086817808,
2000,29820,"Las Vegas-Henderson-Paradise, NV",25-54,Female,9632,204360,,,,,,Female,14253,299297,,,,,,0.6828000281,
2000,30780,"Little Rock-North Little Rock-Conway, AR",16-19,Male,264,6337,,,,,,Male,667,16214,,,,,,0.3908350808,
2000,30780,"Little Rock-North Little Rock-Conway, AR",16-19,Female,279,7059,,,,,,Female,667,16461,,,,,,0.4288317842,
2000,30780,"Little Rock-North Little Rock-Conway, AR",20-24,Male,496,14435,,,,,,Male,707,20048,,,,,,0.7200219473,
2000,30780,"Little Rock-North Little Rock-Conway, AR",20-24,Female,506,14131,,,,,,Female,799,21957,,,,,,0.6435760805,
2000,30780,"Little Rock-North Little Rock-Conway, AR",25-54,Male,3759,102200,,,,,,Male,4519,121692,,,,,,0.8398251323,
2000,30780,"Little Rock-North Little Rock-Conway, AR",25-54,Female,3598,96391,,,,,,Female,4915,131230,,,,,,0.7345195458,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,Male,5695,112870,,,,,,Male,18096,353041,,,,,,0.3197079093,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,Female,5246,103526,,,,,,Female,17167,335447,,,,,,0.308621034,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,Male,14314,291903,,,,,,Male,21819,446526,,,,,,0.6537200521,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,Female,12111,247051,,,,,,Female,21214,432145,,,,,,0.5716854297,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,Male,103877,2140057,,,,,,Male,133814,2755553,,,,,,0.776634309,
2000,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,Female,84894,1730600,,,,,,Female,136797,2787954,,,,,,0.6207419491,
2000,31140,"Louisville/Jefferson County, KY-IN",16-19,Male,780,14698,,,,,,Male,1564,29721,,,,,,0.4945324854,
2000,31140,"Louisville/Jefferson County, KY-IN",16-19,Female,713,13740,,,,,,Female,1442,27506,,,,,,0.4995273758,
2000,31140,"Louisville/Jefferson County, KY-IN",20-24,Male,1107,24743,,,,,,Male,1428,31881,,,,,,0.7761048901,
2000,31140,"Louisville/Jefferson County, KY-IN",20-24,Female,1105,23905,,,,,,Female,1535,33256,,,,,,0.718817657,
2000,31140,"Louisville/Jefferson County, KY-IN",25-54,Male,10409,202960,,,,,,Male,12136,238667,,,,,,0.8503898738,
2000,31140,"Louisville/Jefferson County, KY-IN",25-54,Female,9639,186572,,,,,,Female,13022,252037,,,,,,0.7402563909,
2000,31540,"Madison, WI",16-19,Male,248,6540,,,,,,Male,501,12943,,,,,,0.5052924361,
2000,31540,"Madison, WI",16-19,Female,254,6765,,,,,,Female,500,13479,,,,,,0.5018918317,
2000,31540,"Madison, WI",20-24,Male,515,15984,,,,,,Male,696,21686,,,,,,0.7370653878,
2000,31540,"Madison, WI",20-24,Female,465,15088,,,,,,Female,636,20400,,,,,,0.7396078431,
2000,31540,"Madison, WI",25-54,Male,3185,87076,,,,,,Male,3502,96416,,,,,,0.9031281115,
2000,31540,"Madison, WI",25-54,Female,2996,84799,,,,,,Female,3569,101045,,,,,,0.8392201494,
2000,32580,"McAllen-Edinburg-Mission, TX",16-19,Male,232,5238,,,,,,Male,923,20677,,,,,,0.2533249504,
2000,32580,"McAllen-Edinburg-Mission, TX",16-19,Female,181,4179,,,,,,Female,875,19627,,,,,,0.2129209762,
2000,32580,"McAllen-Edinburg-Mission, TX",20-24,Male,542,12786,,,,,,Male,873,21019,,,,,,0.6083067701,
2000,32580,"McAllen-Edinburg-Mission, TX",20-24,Female,418,9458,,,,,,Female,959,21870,,,,,,0.4324645633,
2000,32580,"McAllen-Edinburg-Mission, TX",25-54,Male,3081,71910,,,,,,Male,4322,100439,,,,,,0.715956949,
2000,32580,"McAllen-Edinburg-Mission, TX",25-54,Female,2439,56931,,,,,,Female,4849,112994,,,,,,0.5038409119,
2000,32820,"Memphis, TN-MS-AR",16-19,Male,519,11512,,,,,,Male,1376,31079,,,,,,0.3704108884,
2000,32820,"Memphis, TN-MS-AR",16-19,Female,495,11330,,,,,,Female,1345,30407,,,,,,0.3726115697,
2000,32820,"Memphis, TN-MS-AR",20-24,Male,991,24646,,,,,,Male,1414,34630,,,,,,0.7116950621,
2000,32820,"Memphis, TN-MS-AR",20-24,Female,935,22684,,,,,,Female,1499,35742,,,,,,0.6346595042,
2000,32820,"Memphis, TN-MS-AR",25-54,Male,8067,188732,,,,,,Male,9744,227596,,,,,,0.8292412872,
2000,32820,"Memphis, TN-MS-AR",25-54,Female,7826,179740,,,,,,Female,11150,255411,,,,,,0.7037285003,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Male,1980,42060,,,,,,Male,5872,121241,,,,,,0.3469123481,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Female,1899,39857,,,,,,Female,5826,120178,,,,,,0.3316497196,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Male,3990,87258,,,,,,Male,6018,131005,,,,,,0.6660661807,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Female,3829,84092,,,,,,Female,6296,136602,,,,,,0.6155986003,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Male,38079,825371,,,,,,Male,47726,1033521,,,,,,0.7986010928,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Female,34159,729893,,,,,,Female,51351,1095176,,,,,,0.666461829,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Male,719,21388,,,,,,Male,1444,42918,,,,,,0.4983456825,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Female,805,22411,,,,,,Female,1409,39756,,,,,,0.5637136533,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Male,1134,35650,,,,,,Male,1498,47580,,,,,,0.7492643968,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Female,1123,34947,,,,,,Female,1559,48467,,,,,,0.7210473105,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Male,8999,274822,,,,,,Male,10429,317671,,,,,,0.8651151663,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Female,8454,252448,,,,,,Female,11104,332608,,,,,,0.7589955744,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Male,1586,41908,,,,,,Male,2873,76555,,,,,,0.5474234211,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Female,1672,43948,,,,,,Female,2912,76238,,,,,,0.5764579344,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Male,2530,75437,,,,,,Male,3101,91448,,,,,,0.8249168927,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Female,2426,71069,,,,,,Female,3142,91863,,,,,,0.7736411831,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Male,20979,592368,,,,,,Male,23332,659653,,,,,,0.8979994027,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Female,19276,545911,,,,,,Female,23801,673310,,,,,,0.8107870075,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Male,817,18474,,,,,,Male,1764,39965,,,,,,0.4622544727,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Female,779,17041,,,,,,Female,1766,38669,,,,,,0.4406889239,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Male,1418,34032,,,,,,Male,1857,45102,,,,,,0.754556339,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Female,1385,33415,,,,,,Female,2072,49842,,,,,,0.6704185225,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Male,11895,270572,,,,,,Male,13550,307884,,,,,,0.8788115004,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Female,10518,235238,,,,,,Female,14291,320074,,,,,,0.7349487931,
2000,35300,"New Haven-Milford, CT",16-19,Male,378,7882,,,,,,Male,973,20411,,,,,,0.3861643232,
2000,35300,"New Haven-Milford, CT",16-19,Female,430,9251,,,,,,Female,973,20717,,,,,,0.4465414877,
2000,35300,"New Haven-Milford, CT",20-24,Male,703,16440,,,,,,Male,1069,24845,,,,,,0.6617025558,
2000,35300,"New Haven-Milford, CT",20-24,Female,769,16757,,,,,,Female,1148,24999,,,,,,0.6703068123,
2000,35300,"New Haven-Milford, CT",25-54,Male,6821,147723,,,,,,Male,8020,174423,,,,,,0.8469238575,
2000,35300,"New Haven-Milford, CT",25-54,Female,6523,138518,,,,,,Female,8631,184113,,,,,,0.7523531744,
2000,35380,"New Orleans-Metairie, LA",16-19,Male,589,12799,,,,,,Male,1844,40483,,,,,,0.3161573994,
2000,35380,"New Orleans-Metairie, LA",16-19,Female,590,13611,,,,,,Female,1766,40452,,,,,,0.3364728567,
2000,35380,"New Orleans-Metairie, LA",20-24,Male,1185,28470,,,,,,Male,1800,43886,,,,,,0.6487262453,
2000,35380,"New Orleans-Metairie, LA",20-24,Female,1187,29677,,,,,,Female,2026,50022,,,,,,0.5932789573,
2000,35380,"New Orleans-Metairie, LA",25-54,Male,9517,221392,,,,,,Male,11986,278627,,,,,,0.7945820039,
2000,35380,"New Orleans-Metairie, LA",25-54,Female,9156,209424,,,,,,Female,13621,310450,,,,,,0.6745820583,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Male,6431,137566,,,,,,Male,22222,479543,,,,,,0.2868689565,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Female,6548,139315,,,,,,Female,20920,452072,,,,,,0.3081699375,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Male,15820,365440,,,,,,Male,24977,582054,,,,,,0.6278455264,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Female,15290,346995,,,,,,Female,25883,595587,,,,,,0.5826100973,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Male,148998,3288927,,,,,,Male,182894,4080360,,,,,,0.8060384378,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Female,131960,2890760,,,,,,Female,200010,4403879,,,,,,0.656412222,
2000,35840,"North Port-Sarasota-Bradenton, FL",16-19,Male,282,5418,,,,,,Male,520,10405,,,,,,0.5207111965,
2000,35840,"North Port-Sarasota-Bradenton, FL",16-19,Female,257,4931,,,,,,Female,505,9854,,,,,,0.5004059265,
2000,35840,"North Port-Sarasota-Bradenton, FL",20-24,Male,392,8493,,,,,,Male,494,10733,,,,,,0.7912978664,
2000,35840,"North Port-Sarasota-Bradenton, FL",20-24,Female,361,7759,,,,,,Female,513,10807,,,,,,0.7179605811,
2000,35840,"North Port-Sarasota-Bradenton, FL",25-54,Male,4066,85803,,,,,,Male,4741,100433,,,,,,0.8543307479,
2000,35840,"North Port-Sarasota-Bradenton, FL",25-54,Female,3819,78800,,,,,,Female,5174,106802,,,,,,0.7378138986,
2000,36260,"Ogden-Clearfield, UT",16-19,Male,350,8367,,,,,,Male,695,16148,,,,,,0.5181446619,
2000,36260,"Ogden-Clearfield, UT",16-19,Female,364,8123,,,,,,Female,677,15293,,,,,,0.5311580462,
2000,36260,"Ogden-Clearfield, UT",20-24,Male,581,14583,,,,,,Male,722,17966,,,,,,0.8116998775,
2000,36260,"Ogden-Clearfield, UT",20-24,Female,584,14103,,,,,,Female,786,18923,,,,,,0.7452835174,
2000,36260,"Ogden-Clearfield, UT",25-54,Male,3230,76066,,,,,,Male,3561,83786,,,,,,0.9078605018,
2000,36260,"Ogden-Clearfield, UT",25-54,Female,2554,59815,,,,,,Female,3617,84617,,,,,,0.7068910503,
2000,36420,"Oklahoma City, OK",16-19,Male,702,16939,,,,,,Male,1482,34746,,,,,,0.4875093536,
2000,36420,"Oklahoma City, OK",16-19,Female,676,15782,,,,,,Female,1533,34918,,,,,,0.4519731943,
2000,36420,"Oklahoma City, OK",20-24,Male,1244,31821,,,,,,Male,1723,43865,,,,,,0.7254302975,
2000,36420,"Oklahoma City, OK",20-24,Female,1102,29040,,,,,,Female,1736,44634,,,,,,0.650625084,
2000,36420,"Oklahoma City, OK",25-54,Male,8253,202943,,,,,,Male,9697,237693,,,,,,0.8538030148,
2000,36420,"Oklahoma City, OK",25-54,Female,7234,177225,,,,,,Female,10292,249784,,,,,,0.7095130192,
2000,36540,"Omaha-Council Bluffs, NE-IA",16-19,Male,517,12806,,,,,,Male,1010,24830,,,,,,0.5157470801,
2000,36540,"Omaha-Council Bluffs, NE-IA",16-19,Female,580,14931,,,,,,Female,1041,25318,,,,,,0.5897385259,
2000,36540,"Omaha-Council Bluffs, NE-IA",20-24,Male,804,22157,,,,,,Male,1010,28259,,,,,,0.7840687922,
2000,36540,"Omaha-Council Bluffs, NE-IA",20-24,Female,737,20345,,,,,,Female,985,27115,,,,,,0.7503226996,
2000,36540,"Omaha-Council Bluffs, NE-IA",25-54,Male,6378,162312,,,,,,Male,7186,183386,,,,,,0.8850839213,
2000,36540,"Omaha-Council Bluffs, NE-IA",25-54,Female,5871,148511,,,,,,Female,7453,189707,,,,,,0.7828440701,
2000,36740,"Orlando-Kissimmee-Sanford, FL",16-19,Male,1009,20843,,,,,,Male,2180,44506,,,,,,0.4683188784,
2000,36740,"Orlando-Kissimmee-Sanford, FL",16-19,Female,865,17653,,,,,,Female,1905,39041,,,,,,0.452165672,
2000,36740,"Orlando-Kissimmee-Sanford, FL",20-24,Male,1827,42051,,,,,,Male,2419,55396,,,,,,0.7590981298,
2000,36740,"Orlando-Kissimmee-Sanford, FL",20-24,Female,1738,38969,,,,,,Female,2446,54489,,,,,,0.7151718696,
2000,36740,"Orlando-Kissimmee-Sanford, FL",25-54,Male,14842,309259,,,,,,Male,17285,360998,,,,,,0.8566778763,
2000,36740,"Orlando-Kissimmee-Sanford, FL",25-54,Female,12801,265332,,,,,,Female,17891,371243,,,,,,0.714712466,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,Male,439,8592,,,,,,Male,1079,21300,,,,,,0.4033802817,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,Female,439,8712,,,,,,Female,1025,20221,,,,,,0.4308392265,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,Male,897,18625,,,,,,Male,1178,24171,,,,,,0.7705514873,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,Female,631,13389,,,,,,Female,980,20220,,,,,,0.6621661721,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,Male,6905,138857,,,,,,Male,8139,163576,,,,,,0.8488836993,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,Female,5591,112042,,,,,,Female,8353,167952,,,,,,0.6671072687,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,Male,300,5611,,,,,,Male,656,11835,,,,,,0.4741022391,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,Female,305,5430,,,,,,Female,597,10626,,,,,,0.5110107284,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,Male,363,7147,,,,,,Male,482,9552,,,,,,0.748220268,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,Female,368,7526,,,,,,Female,534,10601,,,,,,0.7099330252,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,Male,4212,81376,,,,,,Male,4962,95186,,,,,,0.8549156389,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,Female,3626,68248,,,,,,Female,5157,97320,,,,,,0.7012741471,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,Male,2413,56474,,,,,,Male,6393,155419,,,,,,0.3633661264,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,Female,2637,61380,,,,,,Female,6369,151814,,,,,,0.4043105379,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,Male,4467,113678,,,,,,Male,6497,169084,,,,,,0.6723167183,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,Female,4587,115092,,,,,,Female,6971,177870,,,,,,0.6470568393,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,Male,41971,991369,,,,,,Male,49190,1173869,,,,,,0.8445312041,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,Female,39429,921277,,,,,,Female,54171,1277769,,,,,,0.7210043443,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,Male,2243,47060,,,,,,Male,4614,94715,,,,,,0.496858998,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,Female,1751,37545,,,,,,Female,4105,84058,,,,,,0.4466558805,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,Male,4091,89980,,,,,,Male,5437,119248,,,,,,0.7545619214,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,Female,3213,71620,,,,,,Female,5072,110199,,,,,,0.6499151535,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,Male,27937,595926,,,,,,Male,33253,705716,,,,,,0.8444275034,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,Female,22801,480339,,,,,,Female,33410,696423,,,,,,0.6897230562,
2000,38300,"Pittsburgh, PA",16-19,Male,1176,25033,,,,,,Male,2919,63127,,,,,,0.3965498123,
2000,38300,"Pittsburgh, PA",16-19,Female,1117,23837,,,,,,Female,2708,58472,,,,,,0.4076652073,
2000,38300,"Pittsburgh, PA",20-24,Male,1994,45565,,,,,,Male,2852,65391,,,,,,0.6968084293,
2000,38300,"Pittsburgh, PA",20-24,Female,1980,45824,,,,,,Female,2911,68018,,,,,,0.6737040195,
2000,38300,"Pittsburgh, PA",25-54,Male,18918,414983,,,,,,Male,22216,484614,,,,,,0.8563165736,
2000,38300,"Pittsburgh, PA",25-54,Female,16816,364585,,,,,,Female,23833,514753,,,,,,0.7082717342,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,Male,1047,22274,,,,,,Male,2383,50842,,,,,,0.4381023563,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,Female,1085,23199,,,,,,Female,2424,51612,,,,,,0.449488491,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,Male,2071,48558,,,,,,Male,2725,63190,,,,,,0.7684443741,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,Female,1918,44002,,,,,,Female,2796,63751,,,,,,0.6902166241,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,Male,17651,393735,,,,,,Male,20343,452244,,,,,,0.8706251493,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,Female,14897,327858,,,,,,Female,20507,451538,,,,,,0.7260917132,
2000,39300,"Providence-Warwick, RI-MA",16-19,Male,1023,20946,,,,,,Male,2185,45292,,,,,,0.4624657776,
2000,39300,"Providence-Warwick, RI-MA",16-19,Female,1083,21515,,,,,,Female,2231,44288,,,,,,0.4857975072,
2000,39300,"Providence-Warwick, RI-MA",20-24,Male,1608,34615,,,,,,Male,2251,48695,,,,,,0.7108532704,
2000,39300,"Providence-Warwick, RI-MA",20-24,Female,1669,35885,,,,,,Female,2422,51496,,,,,,0.6968502408,
2000,39300,"Providence-Warwick, RI-MA",25-54,Male,13423,274778,,,,,,Male,15907,326173,,,,,,0.8424302441,
2000,39300,"Providence-Warwick, RI-MA",25-54,Female,12706,254283,,,,,,Female,17276,346986,,,,,,0.7328336014,
2000,39340,"Provo-Orem, UT",16-19,Male,329,7031,,,,,,Male,714,15835,,,,,,0.4440164193,
