Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,re_label,sample_n,DY,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ShareDY,MOE_ShareDY
36540.00000,"Omaha-Council Bluffs, NE-IA",16-19,4.00000,Asian,,,,,,,,39.00000,1259.14055,60586.27490,246.14279,0.19548,60586.27490,404.90490,,
36540.00000,"Omaha-Council Bluffs, NE-IA",16-19,5.00000,Other,,,,,,,,41.00000,1369.38473,53776.51252,231.89763,0.16934,53776.51252,381.47161,,
36540.00000,"Omaha-Council Bluffs, NE-IA",20-24,1.00000,White,55.00000,2160.99470,123400.64326,351.28428,0.16256,123400.64326,577.86264,1138.00000,47014.66323,483999.31115,695.70059,0.01480,483999.31115,1144.42747,0.04596,0.01224
36540.00000,"Omaha-Council Bluffs, NE-IA",20-24,2.00000,Black,11.00000,842.22506,66450.32346,257.77960,0.30607,66450.32346,424.04745,86.00000,4898.56847,249739.61248,499.73954,0.10202,249739.61248,822.07155,0.17193,0.08162
36540.00000,"Omaha-Council Bluffs, NE-IA",20-24,3.00000,Latino,11.00000,962.73082,92815.74944,304.65677,0.31645,92815.74944,501.16039,146.00000,8008.29815,331762.60391,575.98837,0.07192,331762.60391,947.50087,0.12022,0.06094
36540.00000,"Omaha-Council Bluffs, NE-IA",20-24,4.00000,Asian,,,,,,,,27.00000,1333.19255,80493.88223,283.71444,0.21281,80493.88223,466.71025,,
36540.00000,"Omaha-Council Bluffs, NE-IA",20-24,5.00000,Other,5.00000,244.69994,13039.29013,114.18971,0.46665,13039.29013,187.84207,47.00000,1895.57971,118057.64450,343.59518,0.18126,118057.64450,565.21406,0.12909,0.09131
36740.00000,"Orlando-Kissimmee-Sanford, FL",16-19,1.00000,White,40.00000,1530.69409,139161.03701,373.04294,0.24371,139161.03701,613.65564,1639.00000,49382.32582,759928.31818,871.73868,0.01765,759928.31818,1434.01012,0.03100,0.01239
36740.00000,"Orlando-Kissimmee-Sanford, FL",16-19,2.00000,Black,25.00000,1070.29631,58140.57862,241.12358,0.22529,58140.57862,396.64828,528.00000,22737.24727,728471.57395,853.50546,0.03754,728471.57395,1404.01649,0.04707,0.01720
36740.00000,"Orlando-Kissimmee-Sanford, FL",16-19,3.00000,Latino,48.00000,2290.98396,150721.40786,388.22855,0.16946,150721.40786,638.63597,857.00000,40299.92817,1255271.27500,1120.38889,0.02780,1255271.27500,1843.03973,0.05685,0.01563
36740.00000,"Orlando-Kissimmee-Sanford, FL",16-19,4.00000,Asian,,,,,,,,139.00000,5453.85053,248003.42781,497.99943,0.09131,248003.42781,819.20905,,
36740.00000,"Orlando-Kissimmee-Sanford, FL",16-19,5.00000,Other,6.00000,240.22929,12932.93135,113.72305,0.47339,12932.93135,187.07441,107.00000,4502.04857,444787.51448,666.92392,0.14814,444787.51448,1097.08985,0.05336,0.03947
36740.00000,"Orlando-Kissimmee-Sanford, FL",20-24,1.00000,White,69.00000,3505.22669,339330.75543,582.52103,0.16619,339330.75543,958.24710,1898.00000,79276.24253,438207.93001,661.97276,0.00835,438207.93001,1088.94518,0.04422,0.01207
36740.00000,"Orlando-Kissimmee-Sanford, FL",20-24,2.00000,Black,59.00000,3450.29688,198629.83437,445.67907,0.12917,198629.83437,733.14207,612.00000,30612.09568,651917.67690,807.41419,0.02638,651917.67690,1328.19635,0.11271,0.02344
36740.00000,"Orlando-Kissimmee-Sanford, FL",20-24,3.00000,Latino,108.00000,7094.47994,752719.41469,867.59404,0.12229,752719.41469,1427.19219,959.00000,53071.53720,702859.92889,838.36742,0.01580,702859.92889,1379.11440,0.13368,0.02667
36740.00000,"Orlando-Kissimmee-Sanford, FL",20-24,4.00000,Asian,,,,,,,,127.00000,7184.74659,346179.67845,588.37036,0.08189,346179.67845,967.86924,,
36740.00000,"Orlando-Kissimmee-Sanford, FL",20-24,5.00000,Other,6.00000,231.60128,10389.05754,101.92673,0.44010,10389.05754,167.66946,124.00000,5473.46923,418382.55122,646.82498,0.11817,418382.55122,1064.02709,0.04231,0.02951
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",16-19,1.00000,White,,,,,,,,543.00000,17690.61663,293974.94822,542.19457,0.03065,293974.94822,891.91006,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",16-19,2.00000,Black,,,,,,,,31.00000,561.86640,19346.82731,139.09287,0.24756,19346.82731,228.80778,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",16-19,3.00000,Latino,29.00000,1061.62261,58694.14796,242.26875,0.22821,58694.14796,398.53210,712.00000,24367.04892,332492.37808,576.62152,0.02366,332492.37808,948.54240,0.04357,0.01627
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",16-19,4.00000,Asian,,,,,,,,80.00000,2456.46884,51172.18461,226.21270,0.09209,51172.18461,372.11989,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",16-19,5.00000,Other,,,,,,,,60.00000,1733.83332,47053.27964,216.91768,0.12511,47053.27964,356.82958,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",20-24,1.00000,White,23.00000,1074.01209,80811.14461,284.27301,0.26468,80811.14461,467.62910,693.00000,24591.56285,148904.98559,385.88209,0.01569,148904.98559,634.77603,0.04367,0.01898
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",20-24,2.00000,Black,,,,,,,,27.00000,906.34959,37366.00615,193.30289,0.21328,37366.00615,317.98325,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",20-24,3.00000,Latino,81.00000,3344.19315,220443.49616,469.51411,0.14040,220443.49616,772.35071,755.00000,30933.80752,194332.36512,440.83145,0.01425,194332.36512,725.16773,0.10811,0.02484
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",20-24,4.00000,Asian,,,,,,,,92.00000,3394.07738,96692.97007,310.95493,0.09162,96692.97007,511.52086,,
37100.00000,"Oxnard-Thousand Oaks-Ventura, CA",20-24,5.00000,Other,,,,,,,,70.00000,2622.41558,141310.94962,375.91349,0.14335,141310.94962,618.37769,,
37340.00000,"Palm Bay-Melbourne-Titusville, FL",16-19,1.00000,White,17.00000,821.65061,70849.71412,266.17610,0.32395,70849.71412,437.85968,509.00000,17804.57141,128069.33154,357.86776,0.02010,128069.33154,588.69246,0.04615,0.02455
37340.00000,"Palm Bay-Melbourne-Titusville, FL",16-19,2.00000,Black,5.00000,297.94916,26429.88140,162.57270,0.54564,26429.88140,267.43208,82.00000,4520.49466,281565.30945,530.62728,0.11738,281565.30945,872.88187,0.06591,0.05777
37340.00000,"Palm Bay-Melbourne-Titusville, FL",16-19,3.00000,Latino,,,,,,,,91.00000,3325.26061,104367.93094,323.06026,0.09715,104367.93094,531.43413,,
37340.00000,"Palm Bay-Melbourne-Titusville, FL",16-19,4.00000,Asian,,,,,,,,26.00000,665.15329,15736.05088,125.44342,0.18859,15736.05088,206.35442,,
37340.00000,"Palm Bay-Melbourne-Titusville, FL",16-19,5.00000,Other,,,,,,,,22.00000,740.91910,40550.71019,201.37207,0.27179,40550.71019,331.25705,,
37340.00000,"Palm Bay-Melbourne-Titusville, FL",20-24,1.00000,White,41.00000,2512.04081,226751.73663,476.18456,0.18956,226751.73663,783.32360,500.00000,21154.71580,70151.38811,264.86107,0.01252,70151.38811,435.69647,0.11875,0.03695
37340.00000,"Palm Bay-Melbourne-Titusville, FL",20-24,2.00000,Black,7.00000,480.10846,43538.70143,208.65930,0.43461,43538.70143,343.24454,70.00000,4073.52318,226486.00520,475.90546,0.11683,226486.00520,782.86448,0.11786,0.08116
37340.00000,"Palm Bay-Melbourne-Titusville, FL",20-24,3.00000,Latino,5.00000,321.12719,19712.39031,140.40082,0.43721,19712.39031,230.95935,61.00000,3295.55163,115517.65101,339.87888,0.10313,115517.65101,559.10075,0.09744,0.06810
37340.00000,"Palm Bay-Melbourne-Titusville, FL",20-24,4.00000,Asian,,,,,,,,25.00000,802.92299,33580.12395,183.24880,0.22823,33580.12395,301.44428,,
37340.00000,"Palm Bay-Melbourne-Titusville, FL",20-24,5.00000,Other,,,,,,,,28.00000,1273.57814,91102.36325,301.83168,0.23700,91102.36325,496.51311,,
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,1.00000,White,64.00000,2882.13496,167719.40110,409.53559,0.14209,167719.40110,673.68605,5726.00000,186791.58514,3084275.72830,1756.21062,0.00940,3084275.72830,2888.96646,0.01543,0.00360
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,2.00000,Black,85.00000,5678.58581,438197.31283,661.96474,0.11657,438197.31283,1088.93199,1545.00000,75974.86782,2471507.32980,1572.10284,0.02069,2471507.32980,2586.10917,0.07474,0.01411
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,3.00000,Latino,53.00000,3504.41163,233602.28335,483.32420,0.13792,233602.28335,795.06831,718.00000,33971.28139,1692072.54910,1300.79689,0.03829,1692072.54910,2139.81088,0.10316,0.02248
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,4.00000,Asian,8.00000,431.97421,29049.84901,170.44016,0.39456,29049.84901,280.37407,520.00000,18771.01296,635337.59998,797.08067,0.04246,635337.59998,1311.19771,0.02301,0.01485
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,5.00000,Other,9.00000,604.70085,52315.60833,228.72606,0.37825,52315.60833,376.25436,279.00000,10928.62199,869794.75124,932.62787,0.08534,869794.75124,1534.17285,0.05533,0.03354
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,1.00000,White,174.00000,7279.51092,576109.66233,759.01888,0.10427,576109.66233,1248.58606,6544.00000,238017.31355,1823846.93790,1350.49877,0.00567,1823846.93790,2221.57048,0.03058,0.00524
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,2.00000,Black,288.00000,21272.45679,2074391.50840,1440.27480,0.06771,2074391.50840,2369.25205,1838.00000,107285.12004,3365535.41890,1834.53957,0.01710,3365535.41890,3017.81759,0.19828,0.02137
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,3.00000,Latino,128.00000,9646.17815,762465.76749,873.19286,0.09052,762465.76749,1436.40225,875.00000,49440.58448,1920673.05710,1385.88349,0.02803,1920673.05710,2279.77835,0.19511,0.02763
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,4.00000,Asian,21.00000,1097.39384,73902.58218,271.85029,0.24772,73902.58218,447.19373,558.00000,23348.04437,1238468.78530,1112.86512,0.04766,1238468.78530,1830.66313,0.04700,0.01880
37980.00000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,5.00000,Other,26.00000,1346.49183,70670.77713,265.83976,0.19743,70670.77713,437.30640,264.00000,11257.19130,928335.46451,963.50167,0.08559,928335.46451,1584.96024,0.11961,0.03501
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",16-19,1.00000,White,79.00000,2504.47836,117109.80573,342.21310,0.13664,117109.80573,562.94055,3086.00000,104380.15812,1385440.32190,1177.04729,0.01128,1385440.32190,1936.24279,0.02399,0.00537
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",16-19,2.00000,Black,18.00000,876.57077,54156.31408,232.71509,0.26548,54156.31408,382.81633,326.00000,13071.90750,428427.16926,654.54348,0.05007,428427.16926,1076.72403,0.06706,0.02876
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",16-19,3.00000,Latino,184.00000,7906.66544,487530.95537,698.23417,0.08831,487530.95537,1148.59521,2383.00000,96782.61712,1759745.71830,1326.55408,0.01371,1759745.71830,2182.18146,0.08170,0.01172
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",16-19,4.00000,Asian,,,,,,,,214.00000,6770.75363,228228.82027,477.73300,0.07056,228228.82027,785.87079,,
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",16-19,5.00000,Other,24.00000,1254.61751,72855.56907,269.91771,0.21514,72855.56907,444.01463,371.00000,13877.28489,1083246.03730,1040.79106,0.07500,1083246.03730,1712.10130,0.09041,0.02999
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",20-24,1.00000,White,237.00000,9510.19686,471499.31831,686.65808,0.07220,471499.31831,1129.55254,3600.00000,143069.00533,718166.13994,847.44684,0.00592,718166.13994,1394.05005,0.06647,0.00787
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",20-24,2.00000,Black,44.00000,2397.31765,154060.31450,392.50518,0.16373,154060.31450,645.67102,361.00000,17713.17654,928558.25168,963.61727,0.05440,928558.25168,1585.15042,0.13534,0.03438
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",20-24,3.00000,Latino,469.00000,24149.26894,1646293.79330,1283.07981,0.05313,1646293.79330,2110.66628,2590.00000,118578.07141,1308690.77260,1143.98023,0.00965,1308690.77260,1881.84748,0.20366,0.01750
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",20-24,4.00000,Asian,7.00000,229.83567,10741.11169,103.63933,0.45093,10741.11169,170.48671,303.00000,10336.81052,319175.68682,564.95636,0.05465,319175.68682,929.35321,0.02223,0.01637
38060.00000,"Phoenix-Mesa-Scottsdale, AZ",20-24,5.00000,Other,60.00000,2842.33556,170716.76781,413.17886,0.14537,170716.76781,679.67922,389.00000,15445.98970,584693.81719,764.65274,0.04950,584693.81719,1257.85376,0.18402,0.04137
38300.00000,"Pittsburgh, PA",16-19,1.00000,White,57.00000,1936.65413,94397.18541,307.24125,0.15865,94397.18541,505.41186,2971.00000,91242.31534,1070038.46910,1034.42664,0.01134,1070038.46910,1701.63182,0.02123,0.00553
38300.00000,"Pittsburgh, PA",16-19,2.00000,Black,14.00000,543.89543,23181.54594,152.25487,0.27993,23181.54594,250.45926,373.00000,13224.90114,311486.01443,558.10932,0.04220,311486.01443,918.08983,0.04113,0.01872
38300.00000,"Pittsburgh, PA",16-19,3.00000,Latino,,,,,,,,90.00000,3012.18638,151641.12414,389.41125,0.12928,151641.12414,640.58151,,
38300.00000,"Pittsburgh, PA",16-19,4.00000,Asian,,,,,,,,87.00000,2394.26974,111712.45406,334.23413,0.13960,111712.45406,549.81514,,
38300.00000,"Pittsburgh, PA",16-19,5.00000,Other,,,,,,,,120.00000,4143.01323,243089.93298,493.04151,0.11901,243089.93298,811.05329,,
38300.00000,"Pittsburgh, PA",20-24,1.00000,White,196.00000,6815.29344,283980.25166,532.89797,0.07819,283980.25166,876.61717,3440.00000,120564.49498,574967.28195,758.26597,0.00629,574967.28195,1247.34752,0.05653,0.00725
38300.00000,"Pittsburgh, PA",20-24,2.00000,Black,54.00000,3530.14006,213782.41726,462.36611,0.13098,213782.41726,760.59225,374.00000,16904.63631,453129.70976,673.14910,0.03982,453129.70976,1107.33027,0.20883,0.04286
38300.00000,"Pittsburgh, PA",20-24,3.00000,Latino,,,,,,,,78.00000,3303.57782,136811.82576,369.88083,0.11196,136811.82576,608.45396,,
38300.00000,"Pittsburgh, PA",20-24,4.00000,Asian,,,,,,,,120.00000,4227.57092,141257.64839,375.84258,0.08890,141257.64839,618.26105,,
38300.00000,"Pittsburgh, PA",20-24,5.00000,Other,12.00000,613.45294,51045.92277,225.93345,0.36830,51045.92277,371.66052,98.00000,3899.99502,240167.80311,490.06918,0.12566,240167.80311,806.16380,0.15730,0.08958
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",16-19,1.00000,White,82.00000,3270.11344,200082.01310,447.30528,0.13679,200082.01310,735.81718,2396.00000,76599.72361,1083219.25920,1040.77820,0.01359,1083219.25920,1712.08014,0.04269,0.00956
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",16-19,2.00000,Black,,,,,,,,85.00000,3736.10942,190669.22001,436.65687,0.11687,190669.22001,718.30055,,
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",16-19,3.00000,Latino,23.00000,1560.65622,187219.20910,432.68835,0.27725,187219.20910,711.77234,432.00000,19335.89414,927882.71405,963.26669,0.04982,927882.71405,1584.57370,0.08071,0.03621
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",16-19,4.00000,Asian,,,,,,,,201.00000,6529.85381,200072.97730,447.29518,0.06850,200072.97730,735.80057,,
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",16-19,5.00000,Other,8.00000,217.17360,7267.62062,85.25034,0.39254,7267.62062,140.23681,262.00000,8532.18552,348842.85849,590.62921,0.06922,348842.85849,971.58504,0.02545,0.01618
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",20-24,1.00000,White,216.00000,9704.11265,528327.42686,726.86135,0.07490,528327.42686,1195.68693,2656.00000,101274.53548,690551.84297,830.99449,0.00821,690551.84297,1366.98594,0.09582,0.01174
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",20-24,2.00000,Black,11.00000,1073.69364,119712.92629,345.99556,0.32225,119712.92629,569.16269,91.00000,5114.44616,331079.81905,575.39536,0.11250,331079.81905,946.52537,0.20993,0.10428
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",20-24,3.00000,Latino,47.00000,3292.65968,268716.32279,518.37855,0.15743,268716.32279,852.73272,465.00000,23804.22353,764264.12321,874.22201,0.03673,764264.12321,1438.09521,0.13832,0.03483
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",20-24,4.00000,Asian,14.00000,545.92766,28486.71973,168.78009,0.30916,28486.71973,277.64325,243.00000,9634.68635,503502.87312,709.57936,0.07365,503502.87312,1167.25805,0.05666,0.02799
38900.00000,"Portland-Vancouver-Hillsboro, OR-WA",20-24,5.00000,Other,19.00000,812.27467,48146.05686,219.42210,0.27013,48146.05686,360.94935,223.00000,8735.02667,573842.57400,757.52398,0.08672,573842.57400,1246.12694,0.09299,0.03913
39300.00000,"Providence-Warwick, RI-MA",16-19,1.00000,White,39.00000,1309.76814,74995.49823,273.85306,0.20909,74995.49823,450.48828,2143.00000,65199.39856,1016852.89240,1008.39124,0.01547,1016852.89240,1658.80359,0.02009,0.00689
39300.00000,"Providence-Warwick, RI-MA",16-19,2.00000,Black,,,,,,,,187.00000,5767.52985,164365.97517,405.42074,0.07029,164365.97517,666.91711,,
39300.00000,"Providence-Warwick, RI-MA",16-19,3.00000,Latino,37.00000,2100.48174,158057.98066,397.56506,0.18927,158057.98066,653.99453,373.00000,13475.88627,380916.37221,617.18423,0.04580,380916.37221,1015.26806,0.15587,0.04709
39300.00000,"Providence-Warwick, RI-MA",16-19,4.00000,Asian,,,,,,,,130.00000,3695.87935,167860.86010,409.70826,0.11086,167860.86010,673.97009,,
39300.00000,"Providence-Warwick, RI-MA",16-19,5.00000,Other,5.00000,224.67260,13523.61191,116.29107,0.51760,13523.61191,191.29880,124.00000,4614.13787,305560.73219,552.77548,0.11980,305560.73219,909.31567,0.04869,0.04033
39300.00000,"Providence-Warwick, RI-MA",20-24,1.00000,White,120.00000,4854.95195,232999.65577,482.70038,0.09942,232999.65577,794.04212,2543.00000,86747.55081,752648.87922,867.55339,0.01000,752648.87922,1427.12532,0.05597,0.00911
39300.00000,"Providence-Warwick, RI-MA",20-24,2.00000,Black,20.00000,971.67001,59493.60762,243.91311,0.25102,59493.60762,401.23707,186.00000,6594.78888,247480.78775,497.47441,0.07543,247480.78775,818.34540,0.14734,0.05803
39300.00000,"Providence-Warwick, RI-MA",20-24,3.00000,Latino,68.00000,3300.36524,185949.16551,431.21823,0.13066,185949.16551,709.35400,420.00000,18781.48218,196041.15572,442.76535,0.02357,196041.15572,728.34900,0.17572,0.03715
39300.00000,"Providence-Warwick, RI-MA",20-24,4.00000,Asian,,,,,,,,163.00000,5233.33660,137336.31239,370.58914,0.07081,137336.31239,609.61914,,
39300.00000,"Providence-Warwick, RI-MA",20-24,5.00000,Other,16.00000,925.60328,79070.90401,281.19549,0.30380,79070.90401,462.56658,168.00000,6414.68952,380406.72550,616.77121,0.09615,380406.72550,1014.58864,0.14429,0.06840
39340.00000,"Provo-Orem, UT",16-19,1.00000,White,13.00000,504.45081,39515.79508,198.78580,0.39406,39515.79508,327.00264,1142.00000,32734.26154,276219.20447,525.56560,0.01606,276219.20447,864.55542,0.01541,0.00998
39340.00000,"Provo-Orem, UT",16-19,2.00000,Black,,,,,,,,9.00000,223.11758,5130.48598,71.62741,0.32103,5130.48598,117.82709,,
39340.00000,"Provo-Orem, UT",16-19,3.00000,Latino,7.00000,202.62699,7898.08076,88.87115,0.43859,7898.08076,146.19304,148.00000,5018.47092,111656.47961,334.15038,0.06658,111656.47961,549.67738,0.04038,0.02879
39340.00000,"Provo-Orem, UT",16-19,4.00000,Asian,,,,,,,,30.00000,942.49642,27258.48881,165.10145,0.17517,27258.48881,271.59189,,
39340.00000,"Provo-Orem, UT",16-19,5.00000,Other,,,,,,,,52.00000,1448.59648,74243.99406,272.47751,0.18810,74243.99406,448.22551,,
39340.00000,"Provo-Orem, UT",20-24,1.00000,White,45.00000,1928.36169,183653.29524,428.54789,0.22223,183653.29524,704.96128,1382.00000,57825.59116,90959.87165,301.59554,0.00522,90959.87165,496.12467,0.03335,0.01219
39340.00000,"Provo-Orem, UT",20-24,3.00000,Latino,9.00000,657.81657,49015.56331,221.39459,0.33656,49015.56331,364.19410,146.00000,6580.40973,150605.68837,388.07949,0.05897,150605.68837,638.39076,0.09997,0.05449
39340.00000,"Provo-Orem, UT",20-24,4.00000,Asian,,,,,,,,43.00000,2038.49981,132875.50964,364.52093,0.17882,132875.50964,599.63693,,
39340.00000,"Provo-Orem, UT",20-24,5.00000,Other,,,,,,,,50.00000,2106.59552,109357.93278,330.69311,0.15698,109357.93278,543.99017,,
39580.00000,"Raleigh, NC",16-19,1.00000,White,18.00000,777.87081,47952.43813,218.98045,0.28151,47952.43813,360.22284,1115.00000,39403.62976,916209.26757,957.18821,0.02429,916209.26757,1574.57460,0.01974,0.00911
39580.00000,"Raleigh, NC",16-19,2.00000,Black,16.00000,739.04057,63279.97531,251.55511,0.34038,63279.97531,413.80816,392.00000,16981.45071,683707.76305,826.86623,0.04869,683707.76305,1360.19495,0.04352,0.02412
39580.00000,"Raleigh, NC",16-19,3.00000,Latino,9.00000,409.87494,26276.36437,162.09986,0.39549,26276.36437,266.65427,166.00000,8467.82483,429849.30403,655.62894,0.07743,429849.30403,1078.50960,0.04840,0.03088
